"","Overall"
"mean.beak.size.pc1",38.6026668144644
"mean.Tarsus.Length",31.9481483177552
"mean.Wing.Length",47.0157213210978
"mean.Hand.Wing.Index",48.0244259470023
"mean.Tail.Length",41.2548959242345
"mean.Mass",40.1074442257751
"mean.Habitat.Density",57.2346592011835
"mean.Migration",27.906442975174
"mean.Brain.Mass..g.",37.3332161561481
"mean.clutch.size",72.6609288589403
"mean.Maximum.longevity",61.593753640507
"mean.GenLength",43.6142757647729
"mean.Range.Size",47.1836942600835
"mean.Annualtemp",65.4258623791942
"mean.AnnualPrecipitation",58.9131919147549
"mean.Abundance.estimate.1.1.matched",74.5437202135032
"mode.HabitatForest",4.36085938719072
"mode.HabitatGrassland",3.10216290076507
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",0.840882211249636
"mode.HabitatRiverine",0.341932284763094
"mode.HabitatShrubland",10.7511036167186
"mode.HabitatWetland",5.78293972341406
"mode.HabitatWoodland",1.64451588250081
"mode.Trophic.LevelHerbivore",50.3022767512025
"mode.Trophic.LevelOmnivore",3.92474925034186
"mode.Trophic.LevelScavenger",0.011625908657809
"mode.Primary.LifestyleAquatic",0.675347075561616
"mode.Primary.LifestyleGeneralist",2.71968580742247
"mode.Primary.LifestyleInsessorial",7.16116602510657
"mode.Primary.LifestyleTerrestrial",8.46462833219347
"mean.Latitude.span",52.2286949671468
"mean.Centroid.Latitude",45.2569774714308
"mean.Centroid.Longitude",87.0823602924725
"mean.devmode",100
