"","Overall"
"mean.beak.size.pc1",28.4636515652349
"mean.Tarsus.Length",29.455634822483
"mean.Wing.Length",31.6512287779996
"mean.Hand.Wing.Index",34.1429352135802
"mean.Tail.Length",50.9369235978733
"mean.Mass",32.2038018779141
"mean.Habitat.Density",46.4375553345565
"mean.Migration",23.2019389147323
"mean.Brain.Mass..g.",28.8382292306558
"mean.clutch.size",37.1579088277342
"mean.Maximum.longevity",31.6696758863257
"mean.GenLength",37.69198186392
"mean.Range.Size",36.7459994897028
"mean.Annualtemp",38.6788934364582
"mean.AnnualPrecipitation",54.5521553244393
"mean.Abundance.estimate.1.1.matched",38.0010168855524
"mode.HabitatForest",4.70131631900015
"mode.HabitatGrassland",2.71866849862654
"mode.HabitatHuman Modified",0.0250369791675324
"mode.HabitatMarine",0.846682301578407
"mode.HabitatRiverine",0.121979834193094
"mode.HabitatShrubland",1.23107634409917
"mode.HabitatWetland",2.14976513032954
"mode.HabitatWoodland",6.27369049979964
"mode.Trophic.LevelHerbivore",11.1758870084687
"mode.Trophic.LevelOmnivore",2.54219629995578
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",0.331638451163562
"mode.Primary.LifestyleGeneralist",0.9042703854076
"mode.Primary.LifestyleInsessorial",6.71440763967318
"mode.Primary.LifestyleTerrestrial",6.27124685705447
"mean.Latitude.span",56.8831741471975
"mean.Centroid.Latitude",33.8935981051685
"mean.Centroid.Longitude",100
"mean.devmode",78.1121920477046
