"","Overall"
"mean.beak.size.pc1",59.5576119890016
"mean.Tarsus.Length",66.6212185837541
"mean.Wing.Length",62.3955024022201
"mean.Hand.Wing.Index",77.0878339870405
"mean.Tail.Length",67.8835004260608
"mean.Mass",58.1831618549253
"mean.Habitat.Density",56.6360059543168
"mean.Migration",61.1069479680565
"mean.Brain.Mass..g.",56.2317097319484
"mean.clutch.size",62.226451683345
"mean.Maximum.longevity",61.5673584007313
"mean.GenLength",64.6003569059686
"mean.Range.Size",59.7830584349084
"mean.Annualtemp",77.2430816519259
"mean.AnnualPrecipitation",72.6840571571715
"mean.Abundance.estimate.1.1.matched",100
"mode.HabitatForest",14.6688059045501
"mode.HabitatGrassland",6.1313115776248
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",12.9222080914317
"mode.HabitatRiverine",0.656272466205847
"mode.HabitatShrubland",8.14156820886639
"mode.HabitatWetland",9.57196109516988
"mode.HabitatWoodland",4.48289343796162
"mode.Trophic.LevelHerbivore",16.3231360872209
"mode.Trophic.LevelOmnivore",9.10333437154894
"mode.Trophic.LevelScavenger",0.0973895657950173
"mode.Primary.LifestyleAquatic",3.13084717061368
"mode.Primary.LifestyleGeneralist",2.96491508723467
"mode.Primary.LifestyleInsessorial",11.9526534544723
"mode.Primary.LifestyleTerrestrial",10.0426247679538
"mean.Latitude.span",68.8167897264136
"mean.Centroid.Latitude",74.3031743096431
"mean.Centroid.Longitude",68.0796794737765
"mean.devmode",79.3167764287162
