"","Overall"
"mean.beak.size.pc1",48.1509353029293
"mean.Tarsus.Length",27.9653552040227
"mean.Wing.Length",32.0252407726704
"mean.Hand.Wing.Index",28.8165562096636
"mean.Tail.Length",25.5896297945105
"mean.Mass",32.1120100500978
"mean.Habitat.Density",40.3079154893623
"mean.Migration",28.4910368354223
"mean.Brain.Mass..g.",26.2822303892819
"mean.clutch.size",60.5142985370361
"mean.Maximum.longevity",32.1101699360019
"mean.GenLength",40.41046920491
"mean.Range.Size",27.9190267034268
"mean.Annualtemp",30.9680921765743
"mean.AnnualPrecipitation",66.0842684619833
"mean.Abundance.estimate.1.1.matched",59.0549722088496
"mode.HabitatForest",4.55667695222221
"mode.HabitatGrassland",0.755461813435772
"mode.HabitatHuman Modified",0.0462902291458301
"mode.HabitatMarine",0.382826096878829
"mode.HabitatRiverine",0.0174410156583352
"mode.HabitatShrubland",15.1717858054689
"mode.HabitatWetland",1.99803072427942
"mode.HabitatWoodland",4.65207024686686
"mode.Trophic.LevelHerbivore",16.3810578376336
"mode.Trophic.LevelOmnivore",3.74895944933668
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",0.747878911751126
"mode.Primary.LifestyleGeneralist",0.737341903537707
"mode.Primary.LifestyleInsessorial",3.69361578114017
"mode.Primary.LifestyleTerrestrial",4.36434308610769
"mean.Latitude.span",37.995488203424
"mean.Centroid.Latitude",33.5351274392937
"mean.Centroid.Longitude",78.0977745879957
"mean.devmode",100
