"","Estimate","StdErr","t.value","p.value","Q2.5","Q97.5"
"(Intercept)",0.0146391855566012,0.025678959050025,0.570084851495837,0.569308106123478,-0.0356915741814479,0.0649699452946503
"mean.beak.size.pc1",0.00375398605669903,0.0102304619044189,0.366941990671754,0.71407940775987,-0.0162977192759621,0.0238056913893601
"mean.Tarsus.Length",0.0331430694352796,0.0118153347084335,2.80508933967167,0.00556500940169892,0.00998501340674991,0.0563011254638093
"mean.Wing.Length",-0.0113693483671122,0.0141513424932968,-0.803411292780003,0.422762557407131,-0.0391059796539739,0.0163672829197496
"mean.Hand.Wing.Index",0.0168249585891825,0.00833002652733625,2.01979651973122,0.0448394279580844,0.000498106595603454,0.0331518105827616
"mean.Tail.Length",0.00116407210657835,0.0100011522624807,0.116393799037074,0.907466024489436,-0.0184381863278837,0.0207663305410404
"mean.Mass",-0.0177268780080792,0.0245555655131551,-0.72190876640908,0.471257140410277,-0.0658557864138632,0.0304020303977049
"mean.Habitat.Density",0.00527581078956727,0.00708136061555495,0.745027838008757,0.457195246300442,-0.00860365601692043,0.019155277596055
"mean.Migration",0.0030711864221081,0.00547159392364782,0.561296482334821,0.575271063559438,-0.00765313766824163,0.0137955105124578
"mean.Brain.Mass..g.",0.00633245534152115,0.0159800446770502,0.396272693193126,0.692358097580571,-0.0249884322254972,0.0376533429085395
"mean.clutch.size",0.00771771092054298,0.00652650791837017,1.18251766749871,0.238509782537972,-0.00507424459946255,0.0205096664405485
"mean.Maximum.longevity",0.0157252456605903,0.0137240468322462,1.14581696294142,0.253342941912665,-0.0111738861306124,0.0426243774517929
"mean.GenLength",-0.0110281274325445,0.0175025406005558,-0.630087236146406,0.529410805163258,-0.0453331070096338,0.0232768521445449
"mean.Range.Size",-0.0106617568937186,0.00835434184254871,-1.2761935164561,0.203478367257453,-0.027036266905114,0.00571275311767692
"mean.Annualtemp",0.000633104743090796,0.00548016949695874,0.115526489361714,0.908152452496172,-0.0101080274709483,0.0113742369571299
"mean.AnnualPrecipitation",0.00216206507885143,0.00622632308517609,0.347245886420345,0.728799191630325,-0.0100415281680937,0.0143656583257966
"mean.Abundance.estimate.1.1.matched",-0.00214065880503021,0.00654051436663377,-0.327292118789726,0.743815011613758,-0.0149600669636324,0.010678749353572
"mode.HabitatForest",-0.0315655715510681,0.0195419640409056,-1.61527119203548,0.107946970066988,-0.0698678210712431,0.00673667796910687
"mode.HabitatGrassland",-0.0347328132078694,0.0183986731334266,-1.88778902456651,0.0606114092151691,-0.0707942125493855,0.00132858613364665
"mode.HabitatHuman Modified",-0.00468147486521932,0.039131047021989,-0.119635819163966,0.904900764483662,-0.0813783270283178,0.0720153772978792
"mode.HabitatMarine",0.000583453702019712,0.0187253199358059,0.0311585438336919,0.975176509869306,-0.0361181733721598,0.0372850807761992
"mode.HabitatRiverine",-0.0316640693459224,0.0254304057161039,-1.24512639316135,0.214651685034144,-0.081507664549486,0.0181795258576413
"mode.HabitatShrubland",-0.0393311293754444,0.0198085725922353,-1.98556100861411,0.0485513826188327,-0.0781559316562255,-0.000506327094663278
"mode.HabitatWetland",-0.0279313923530343,0.0185130600701873,-1.50873989751775,0.133062012969907,-0.0642169900906014,0.00835420538453269
"mode.HabitatWoodland",-0.0276540204868918,0.0202209732330849,-1.36759097438719,0.173090337889248,-0.0672871280237381,0.0119790870499545
"mode.Primary.LifestyleAquatic",0.0211058485074783,0.0138509683507745,1.52378144061662,0.129261737785169,-0.00604204946003967,0.0482537464749963
"mode.Primary.LifestyleGeneralist",0.0237308580754399,0.0125373984793161,1.8928056019429,0.0599367628704314,-0.000842442944019691,0.0483041590948994
"mode.Primary.LifestyleInsessorial",0.0169838910628063,0.0106849766098777,1.58951130010949,0.113643305879193,-0.00395866309255411,0.0379264452181667
"mode.Primary.LifestyleTerrestrial",0.0144923711993501,0.0112536597215414,1.28779184353773,0.199418350336901,-0.00756480185487103,0.0365495442535713
"mean.Latitude.span",0.00624075423656073,0.00814363128204454,0.766335559705489,0.444448151806192,-0.00972076307624656,0.022202271549368
"mean.Centroid.Latitude",0.00300895529801531,0.00486628586953816,0.618326867488547,0.537116322412277,-0.00652896500627949,0.0125468756023101
"mean.Centroid.Longitude",-0.0111355033398966,0.00454777327465647,-2.44856167345716,0.0152699210310068,-0.0200491389582233,-0.00222186772156992
