"","Overall"
"mean.beak.size.pc1",60.2987715617529
"mean.Tarsus.Length",54.1599809252339
"mean.Wing.Length",58.1157201714481
"mean.Hand.Wing.Index",54.8655692798985
"mean.Tail.Length",59.4027290504788
"mean.Mass",60.6200611416363
"mean.Habitat.Density",13.8117232195533
"mean.Migration",11.5209229136642
"mean.Brain.Mass..g.",51.4217705704724
"mean.clutch.size",53.6285785707686
"mean.Maximum.longevity",75.0627629851905
"mean.GenLength",68.6664708843468
"mean.Range.Size",51.6004479901768
"mean.Annualtemp",97.4228023480538
"mean.AnnualPrecipitation",72.4124002539198
"mean.Abundance.estimate.1.1.matched",51.4377454859651
"mode.HabitatDesert",0.0383569656993052
"mode.HabitatForest",11.127556369075
"mode.HabitatGrassland",10.1969935625879
"mode.HabitatHuman Modified",0.955753855721051
"mode.HabitatMarine",1.90091673143601
"mode.HabitatRiverine",0.378928087720588
"mode.HabitatRock",0.998099846033215
"mode.HabitatShrubland",13.551474609036
"mode.HabitatWetland",4.62879422792
"mode.HabitatWoodland",2.41443883542386
"mode.Trophic.LevelHerbivore",6.74033471205131
"mode.Trophic.LevelOmnivore",7.64849947926067
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",0.409513937232287
"mode.Primary.LifestyleGeneralist",2.89587299117579
"mode.Primary.LifestyleInsessorial",8.72275659112939
"mode.Primary.LifestyleTerrestrial",8.75959768340636
"mean.Latitude.span",59.2184673763871
"mean.Centroid.Latitude",67.7972900686172
"mean.Centroid.Longitude",100
"mean.devmode",58.0630629459204
