"","Overall"
"mean.beak.size.pc1",46.9979592409017
"mean.Tarsus.Length",30.696950699615
"mean.Wing.Length",69.5340864445976
"mean.Hand.Wing.Index",36.643591264726
"mean.Tail.Length",32.2566489119607
"mean.Mass",70.1370110389492
"mean.Habitat.Density",6.43703063942603
"mean.Migration",2.04098275307596
"mean.Brain.Mass..g.",41.123787631788
"mean.clutch.size",7.76042107084089
"mean.Maximum.longevity",21.1314552888862
"mean.GenLength",30.0356206204475
"mean.Range.Size",11.4187697508337
"mean.Annualtemp",14.1295897961752
"mean.AnnualPrecipitation",17.010210704302
"mean.Abundance.estimate.1.1.matched",9.36171152850234
"mode.HabitatDesert",0.0622316297320464
"mode.HabitatForest",2.48347019366216
"mode.HabitatGrassland",1.58843687385903
"mode.HabitatHuman Modified",0.409964213655665
"mode.HabitatMarine",1.03352834886987
"mode.HabitatRiverine",0.0475714735072101
"mode.HabitatRock",0.0921478466493736
"mode.HabitatShrubland",1.54303670811728
"mode.HabitatWetland",2.77953664711552
"mode.HabitatWoodland",2.43549858583397
"mode.Trophic.LevelHerbivore",1.84229656012901
"mode.Trophic.LevelOmnivore",4.10853860580906
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",0.553602255493974
"mode.Primary.LifestyleGeneralist",0.785628810480442
"mode.Primary.LifestyleInsessorial",6.90154411640409
"mode.Primary.LifestyleTerrestrial",3.65626776127964
"mean.Latitude.span",15.4797866053163
"mean.Centroid.Latitude",13.046012725461
"mean.Centroid.Longitude",26.1254733600573
"mean.devmode",100
