"","Overall"
"mean.beak.size.pc1",48.5045105676423
"mean.Tarsus.Length",59.4393806190466
"mean.Wing.Length",55.4160423734877
"mean.Hand.Wing.Index",50.1028141228093
"mean.Tail.Length",81.3724046578822
"mean.Mass",54.4568858370583
"mean.Habitat.Density",15.9506627739186
"mean.Migration",10.3977360150762
"mean.Brain.Mass..g.",66.5561194652993
"mean.clutch.size",37.0572981998068
"mean.Maximum.longevity",69.2732113136731
"mean.GenLength",60.0628723837582
"mean.Range.Size",55.4078833608106
"mean.Annualtemp",57.6032292622658
"mean.AnnualPrecipitation",100
"mean.Abundance.estimate.1.1.matched",49.2828359230693
"mode.HabitatDesert",0.040016145767317
"mode.HabitatForest",8.93550095154785
"mode.HabitatGrassland",10.2087460521721
"mode.HabitatHuman Modified",0.613819194496567
"mode.HabitatMarine",0.937307956951719
"mode.HabitatRiverine",0.0325600329737007
"mode.HabitatRock",0.811641919828579
"mode.HabitatShrubland",8.91507747250052
"mode.HabitatWetland",1.67004555095599
"mode.HabitatWoodland",12.5029325704505
"mode.Trophic.LevelHerbivore",5.83934399853763
"mode.Trophic.LevelOmnivore",10.1386290064111
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",0.462530692415776
"mode.Primary.LifestyleGeneralist",3.67852389919752
"mode.Primary.LifestyleInsessorial",11.0060617053344
"mode.Primary.LifestyleTerrestrial",10.2114485594628
"mean.Latitude.span",71.2943470268008
"mean.Centroid.Latitude",52.6725795149573
"mean.Centroid.Longitude",80.3925698372583
"mean.devmode",66.7468215664206
