"","Overall"
"mean.beak.size.pc1",100
"mean.Tarsus.Length",83.1784435018848
"mean.Wing.Length",82.609431376763
"mean.Hand.Wing.Index",63.1285054004564
"mean.Tail.Length",54.0317102665468
"mean.Mass",80.8809798961403
"mean.Habitat.Density",29.5219469599274
"mean.Migration",15.9063018095858
"mean.Brain.Mass..g.",80.4291607453059
"mean.clutch.size",36.7148913672333
"mean.Maximum.longevity",77.8975805623488
"mean.GenLength",89.1583012112851
"mean.Range.Size",58.112132344947
"mean.Annualtemp",47.1285199005241
"mean.AnnualPrecipitation",43.9719834880754
"mean.Abundance.estimate.1.1.matched",49.8576227779818
"mode.HabitatDesert",0.267124448971162
"mode.HabitatForest",12.3459859907622
"mode.HabitatGrassland",16.3492093078441
"mode.HabitatHuman Modified",0.975702253267387
"mode.HabitatMarine",17.1447975338674
"mode.HabitatRiverine",5.76509478928507
"mode.HabitatRock",0
"mode.HabitatShrubland",6.39734875119027
"mode.HabitatWetland",9.36371846245489
"mode.HabitatWoodland",8.15561806841849
"mode.Trophic.LevelHerbivore",9.08543406318978
"mode.Trophic.LevelOmnivore",10.5469064527151
"mode.Trophic.LevelScavenger",0.0597634681956182
"mode.Primary.LifestyleAquatic",6.5889260624279
"mode.Primary.LifestyleGeneralist",5.02437872981429
"mode.Primary.LifestyleInsessorial",14.3211520822776
"mode.Primary.LifestyleTerrestrial",11.5048614328528
"mean.Latitude.span",59.9716150579109
"mean.Centroid.Latitude",47.4400245364913
"mean.Centroid.Longitude",51.2133475658315
"mean.devmode",85.8590165082577
