"","Overall"
"mean.beak.size.pc1",45.0402975268999
"mean.Tarsus.Length",47.0148548112859
"mean.Wing.Length",58.5519033414734
"mean.Hand.Wing.Index",50.4692723057428
"mean.Tail.Length",44.5123934718357
"mean.Mass",47.4480053250917
"mean.Habitat.Density",25.8650901552345
"mean.Migration",25.8587786825868
"mean.Brain.Mass..g.",48.0219631837352
"mean.clutch.size",35.9952232992153
"mean.Maximum.longevity",45.708615626038
"mean.GenLength",56.4539448624368
"mean.Range.Size",65.0295215540121
"mean.Annualtemp",58.9442640344513
"mean.AnnualPrecipitation",71.4536959851993
"mean.Abundance.estimate.1.1.matched",65.53672996629
"mode.HabitatDesert",0
"mode.HabitatForest",11.0097033323584
"mode.HabitatGrassland",5.33977959232823
"mode.HabitatHuman Modified",3.97206563031425
"mode.HabitatMarine",9.86019252633276
"mode.HabitatRiverine",2.0297326725962
"mode.HabitatRock",2.00408713031513
"mode.HabitatShrubland",9.12903902720132
"mode.HabitatWetland",6.49139098873039
"mode.HabitatWoodland",6.58244880544949
"mode.Trophic.LevelHerbivore",9.55315895540786
"mode.Trophic.LevelOmnivore",7.99516966237702
"mode.Trophic.LevelScavenger",0.895142490823575
"mode.Primary.LifestyleAquatic",4.87510234791822
"mode.Primary.LifestyleGeneralist",3.68748124895159
"mode.Primary.LifestyleInsessorial",15.4093852782338
"mode.Primary.LifestyleTerrestrial",10.3827573558919
"mean.Latitude.span",57.9354796688115
"mean.Centroid.Latitude",53.710334566867
"mean.Centroid.Longitude",100
"mean.devmode",63.6397538943593
