"","Overall"
"mean.beak.size.pc1",48.508421848094
"mean.Tarsus.Length",49.4060892123941
"mean.Wing.Length",51.461180185866
"mean.Hand.Wing.Index",58.9379955419081
"mean.Tail.Length",47.1150583493484
"mean.Mass",47.5792906926935
"mean.Habitat.Density",18.3682018782337
"mean.Migration",11.126826389561
"mean.Brain.Mass..g.",54.4807892244306
"mean.clutch.size",52.879677834589
"mean.Maximum.longevity",56.8171446570614
"mean.GenLength",58.1313944639515
"mean.Range.Size",51.3247364888095
"mean.Annualtemp",70.8857449428406
"mean.AnnualPrecipitation",100
"mean.Abundance.estimate.1.1.matched",55.6087621994449
"mode.HabitatDesert",0
"mode.HabitatForest",10.5919561707359
"mode.HabitatGrassland",4.85056750412946
"mode.HabitatHuman Modified",3.77367901521961
"mode.HabitatMarine",10.6518771390045
"mode.HabitatRiverine",2.222932750276
"mode.HabitatRock",0.777045153504083
"mode.HabitatShrubland",4.96917712747056
"mode.HabitatWetland",9.62370939511022
"mode.HabitatWoodland",5.4633455285055
"mode.Trophic.LevelHerbivore",6.23175526357928
"mode.Trophic.LevelOmnivore",7.05169130444445
"mode.Trophic.LevelScavenger",0.475398538029306
"mode.Primary.LifestyleAquatic",3.48406948971625
"mode.Primary.LifestyleGeneralist",3.02947380937191
"mode.Primary.LifestyleInsessorial",9.04542542027277
"mode.Primary.LifestyleTerrestrial",8.08185511054595
"mean.Latitude.span",54.1943506897079
"mean.Centroid.Latitude",71.7903358948684
"mean.Centroid.Longitude",73.247001003387
"mean.devmode",61.3461590658303
