"","Overall"
"mean.beak.size.pc1",79.1468644656291
"mean.Tarsus.Length",95.6665593486917
"mean.Wing.Length",69.1179341001855
"mean.Hand.Wing.Index",100
"mean.Tail.Length",47.9905787771876
"mean.Mass",51.7032442057044
"mean.Habitat.Density",17.3545951136006
"mean.Migration",17.9769923598934
"mean.Brain.Mass..g.",49.1682910074885
"mean.clutch.size",49.5517887584055
"mean.Maximum.longevity",73.844194950579
"mean.GenLength",83.4316080331942
"mean.Range.Size",62.4611418847239
"mean.Annualtemp",62.9104988965952
"mean.AnnualPrecipitation",62.1407284423011
"mean.Abundance.estimate.1.1.matched",53.9290044914005
"mode.HabitatDesert",0.462643859776011
"mode.HabitatForest",10.1755914179045
"mode.HabitatGrassland",5.96173814577218
"mode.HabitatHuman Modified",0.896693310304244
"mode.HabitatMarine",20.6915565672303
"mode.HabitatRiverine",0.958799271405215
"mode.HabitatRock",0.0130195313573389
"mode.HabitatShrubland",3.5940429046203
"mode.HabitatWetland",12.9234166333696
"mode.HabitatWoodland",4.39265041752855
"mode.Trophic.LevelHerbivore",43.2291230812511
"mode.Trophic.LevelOmnivore",7.44456628108564
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",1.89805135210886
"mode.Primary.LifestyleGeneralist",1.56815842252044
"mode.Primary.LifestyleInsessorial",7.34300751645769
"mode.Primary.LifestyleTerrestrial",6.53866083651181
"mean.Latitude.span",73.2602355880263
"mean.Centroid.Latitude",51.3156816812799
"mean.Centroid.Longitude",75.628921908312
"mean.devmode",66.5684515765294
