"","Overall"
"mean.beak.size.pc1",59.7684785690521
"mean.Tarsus.Length",53.3255666480724
"mean.Wing.Length",59.1537073001044
"mean.Hand.Wing.Index",65.1226061179299
"mean.Tail.Length",78.945575355204
"mean.Mass",65.7886050681686
"mean.Habitat.Density",14.9003454157606
"mean.Migration",12.6324518140028
"mean.Brain.Mass..g.",53.2008977142946
"mean.clutch.size",54.0364908355763
"mean.Maximum.longevity",71.4491735252577
"mean.GenLength",59.985939344234
"mean.Range.Size",69.3038039105784
"mean.Annualtemp",74.7304849026099
"mean.AnnualPrecipitation",100
"mean.Abundance.estimate.1.1.matched",61.3907921729345
"mode.HabitatDesert",0
"mode.HabitatForest",9.63039772730965
"mode.HabitatGrassland",10.4238765449527
"mode.HabitatHuman Modified",1.3754060227021
"mode.HabitatMarine",11.1673181119009
"mode.HabitatRiverine",0.853708747399699
"mode.HabitatRock",0.140954872921982
"mode.HabitatShrubland",9.77323258050137
"mode.HabitatWetland",3.14979076756277
"mode.HabitatWoodland",3.00853758872193
"mode.Trophic.LevelHerbivore",8.78623733085279
"mode.Trophic.LevelOmnivore",13.2879638389742
"mode.Trophic.LevelScavenger",0.238330077715456
"mode.Primary.LifestyleAquatic",1.70881790622235
"mode.Primary.LifestyleGeneralist",10.722613753877
"mode.Primary.LifestyleInsessorial",10.3675402856847
"mode.Primary.LifestyleTerrestrial",7.71914537202853
"mean.Latitude.span",74.5427351790076
"mean.Centroid.Latitude",76.3128174757163
"mean.Centroid.Longitude",70.1737878364522
"mean.devmode",67.064355095288
