"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.0252652365562741,0.0283561319689515,-0.0813920544615414,0.0297888233435392
"mean_beak_size_pc1",-0.0484246424082869,0.0927572387894031,-0.231095503302116,0.134672311849191
"mean_Tarsus_Length",-0.0295095642609048,0.109755350374955,-0.246108140541771,0.181848477524798
"mean_Wing_Length",0.0831196303993083,0.110132739882676,-0.135372331464342,0.299213641241115
"mean_Hand_Wing_Index",-0.155513631254071,0.0639221947683687,-0.278802203260547,-0.0299760661275129
"mean_Tail_Length",-0.108605504841373,0.0768940284045045,-0.258105013441095,0.0453867908039104
"mean_Mass",-0.0732362791298211,0.0752468986445828,-0.222270984736958,0.0752249080402655
"mean_Habitat_Density",0.121221789944081,0.0903150025488098,-0.0615041522645515,0.296374064238787
"mean_Migration",0.0189432745082914,0.0810784134774651,-0.140870464732603,0.177042736624028
"mean_Brain_Mass_g",0.0301331079003791,0.0970896294296224,-0.160483146210669,0.218953953147448
"mean_clutch_size",-0.0809861237729661,0.0782577901581561,-0.233468546291511,0.0741426171474471
"mean_Maximum_longevity",0.274696861790189,0.170511347028727,-0.0623602789485339,0.607071352512026
"mean_GenLength",-0.286903365194349,0.207474998884898,-0.693235722773203,0.115278506760147
"mean_Range_Size",-0.00482416352772365,0.0234301432353592,-0.0509534791941242,0.0407844747225543
"mean_Annualtemp",-0.00221939083774778,0.00538395804306719,-0.0126688271206765,0.00827810678985792
"mean_AnnualPrecipitation",0.055776141864554,0.0621490003808644,-0.0663148533228715,0.178474719673829
"mean_Abundance_estimate_1_1_matched",0.0189962116247138,0.0137440028890885,-0.00781371963783942,0.0455973545421445
"mean_Latitude_span",-0.0384420542400812,0.0523946341432329,-0.141056066276103,0.0636874388878949
"mean_Centroid_Latitude",0.0340309574656718,0.0358092514905534,-0.0361466371645339,0.103982497920101
"mean_Centroid_Longitude",-0.000204508580897481,0.000369191650237011,-0.000922002780147875,0.00050424615311267
"mean_devmode",-0.0694785862629151,0.0420471451956867,-0.152320179443626,0.0144391559806203
