"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.00644193093209518,0.0557435996672576,-0.104044576539885,0.115937345041176
"mean_beak_size_pc1",-0.0360078896335647,0.172174865842478,-0.373222752467799,0.303354242169799
"mean_Tarsus_Length",-0.00482502929243383,0.194996284312009,-0.386805572369887,0.375795003920414
"mean_Wing_Length",0.140308763600512,0.198561603746498,-0.249982586739544,0.526223513454427
"mean_Hand_Wing_Index",-0.0840556789183386,0.111518544768712,-0.301394185334998,0.132689074692105
"mean_Tail_Length",-0.0137791750841285,0.142822644744948,-0.295241263595091,0.267202473129365
"mean_Mass",-0.0340338622350278,0.139017713360052,-0.304409251636031,0.236575879012502
"mean_Habitat_Density",0.0212905816280072,0.191649756885886,-0.356020706157278,0.397381903877576
"mean_Migration",0.00759935581129033,0.15468935289346,-0.292168549487372,0.309861140988203
"mean_Brain_Mass_g",-0.154755631933588,0.180282491221933,-0.506354465013168,0.196143290290688
"mean_clutch_size",0.261089490544748,0.144091856310556,-0.0210421396740768,0.539742398342248
"mean_Maximum_longevity",-0.420522634378267,0.314583718485148,-1.04183029093362,0.199289683540693
"mean_GenLength",0.515736850366114,0.38084934140337,-0.229626575445285,1.26673464729032
"mean_Range_Size",-0.0142802392485959,0.0432278534638562,-0.0991897713468181,0.0715712612906352
"mean_Annualtemp",0.00217525993965885,0.0104306965167841,-0.0182994704510394,0.0224464233449794
"mean_AnnualPrecipitation",0.0286398006180858,0.118406898850301,-0.204678812729504,0.258505728620915
"mean_Abundance_estimate_1_1_matched",0.0188794005247268,0.0260867252576807,-0.0319909846460488,0.070540078923991
"mean_Latitude_span",0.0515560474813902,0.0975312411933019,-0.143009283041265,0.239738753796966
"mean_Centroid_Latitude",0.103675259399381,0.0660777520052018,-0.0262642221044927,0.234647931215032
"mean_Centroid_Longitude",0.00131556571500606,0.000684797997982947,-2.58626799336999e-05,0.0026567209058254
"mean_devmode",-0.216529180736801,0.0757490021545784,-0.364038448304107,-0.0648416439980056
