"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.0461641825044429,0.0340161651403726,-0.112102398555686,0.0200785186833269
"mean_beak_size_pc1",0.114718835102663,0.111070739942847,-0.103810869083756,0.335616591815586
"mean_Tarsus_Length",-0.128532708727323,0.123312346711767,-0.370388208833449,0.11261815130864
"mean_Wing_Length",0.163850898929379,0.129442717865649,-0.0889213764802212,0.417323479795002
"mean_Hand_Wing_Index",-0.0843698246189474,0.0675994555720387,-0.21652491928456,0.0501386179058241
"mean_Tail_Length",-0.146404979621411,0.096952706977087,-0.336977830960017,0.0417467597017944
"mean_Mass",-0.0756593089735767,0.0917180632986284,-0.255273491871662,0.104348514163268
"mean_Habitat_Density",-0.00938411066012423,0.117581076153144,-0.241331473706105,0.225540020653197
"mean_Migration",0.0617763542694692,0.10989279763385,-0.155698844789336,0.278041664754051
"mean_Brain_Mass_g",0.109055300170171,0.126363192484646,-0.137019926511589,0.357795749712386
"mean_clutch_size",-0.0590823145574025,0.0950972075706438,-0.243742091678423,0.127923474120629
"mean_Maximum_longevity",0.166172472026969,0.222607309546472,-0.272518602927556,0.602583429225374
"mean_GenLength",-0.170106501629434,0.259449990490829,-0.684861219617161,0.335200158008595
"mean_Range_Size",-0.0186053051743309,0.029035282731397,-0.0764997089952814,0.0381788147385451
"mean_Annualtemp",0.00328373072123888,0.00685606607764439,-0.0100511880472241,0.0167965372275504
"mean_AnnualPrecipitation",-0.0169249208744952,0.0801292600733612,-0.176265890328525,0.138550324847812
"mean_Abundance_estimate_1_1_matched",0.00377897002667998,0.017945469559346,-0.0315399198403984,0.039210439634086
"mean_Latitude_span",0.0384952253780261,0.0680388677925637,-0.0957873812668158,0.170534466903662
"mean_Centroid_Latitude",-0.018829740015323,0.0455726593255287,-0.107362081445487,0.0703098332946595
"mean_Centroid_Longitude",-0.000436399794933328,0.000452239404549475,-0.00132264626060169,0.000449969178561513
"mean_devmode",0.0328386981530797,0.0441616639470116,-0.0530081438171764,0.119941895383342
