"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.0709801193939469,0.151009558630883,-0.219564089854308,0.367032205485914
"mean_beak_size_pc1",-0.285526890078875,0.509338371321652,-1.29714722644197,0.708571481701253
"mean_Tarsus_Length",-0.757959680003576,0.592043591491467,-1.90989330945698,0.39844093881739
"mean_Wing_Length",0.599103253571478,0.594523848723493,-0.555969974703541,1.75463508367568
"mean_Hand_Wing_Index",-0.672034233998374,0.349863052702505,-1.35647033067406,0.00717389147340913
"mean_Tail_Length",-0.333202706054848,0.415081973103337,-1.13924547404815,0.471004940642684
"mean_Mass",0.127131507088832,0.409365830164252,-0.676244783127697,0.940008086361857
"mean_Habitat_Density",-0.0678148473064497,0.51703000156289,-1.095508502052,0.931279706487279
"mean_Migration",0.220234126855215,0.442885339913555,-0.650969200904461,1.09944832674232
"mean_Brain_Mass_g",-0.350117874959301,0.514194854749205,-1.36450947480888,0.674214366886374
"mean_clutch_size",0.674851038686322,0.413163806760517,-0.141146244211449,1.47440116500041
"mean_Maximum_longevity",1.34371767378082,0.872101240091999,-0.377590674698816,3.0486278699174
"mean_GenLength",-0.743747646795418,1.05835129509596,-2.79823984559774,1.39058403178386
"mean_Range_Size",-0.317551826259742,0.127529739244744,-0.565772479807105,-0.0689643688883386
"mean_Annualtemp",-0.038925220825872,0.0294998256698584,-0.0972920924679317,0.0195508381186099
"mean_AnnualPrecipitation",0.517311557603033,0.340192946527255,-0.142033904584514,1.18144542491454
"mean_Abundance_estimate_1_1_matched",0.0731913088291348,0.075246731255259,-0.0729216891910119,0.219165945522883
"mean_Latitude_span",0.362450429123238,0.279562006601232,-0.182460026689734,0.912160807189596
"mean_Centroid_Latitude",-0.0679750525687697,0.196611195017168,-0.457625413793417,0.319940966746062
"mean_Centroid_Longitude",0.00224187667647999,0.00200628421620923,-0.00164729856677247,0.00612746495712125
"mean_devmode",0.0935319218967206,0.236876645784826,-0.373716442524098,0.566536236660401
