"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.0513762357107396,0.0782318158068435,-0.100600380629703,0.207109920670848
"mean_beak_size_pc1",-0.0155092880856872,0.260335056901176,-0.526055499896712,0.495768686361561
"mean_Tarsus_Length",-0.293777246585769,0.291491566408322,-0.871729289740779,0.273083984931446
"mean_Wing_Length",-0.148707927107233,0.313378620133715,-0.764114954487237,0.461752037061717
"mean_Hand_Wing_Index",-0.18860694919985,0.180148812627605,-0.539366189622747,0.167987872261292
"mean_Tail_Length",0.0751357941949029,0.212477381617602,-0.344065881026713,0.491841242392619
"mean_Mass",-0.08245241514198,0.210271693129113,-0.497003104638787,0.328064920487018
"mean_Habitat_Density",-0.0554221297773436,0.236602943832681,-0.524757312222687,0.415103155555567
"mean_Migration",0.203802100988254,0.222004061597708,-0.230062176317236,0.642109999882056
"mean_Brain_Mass_g",-0.0689555677384098,0.268723855171828,-0.592712198320216,0.459290307448205
"mean_clutch_size",0.259750027569753,0.215372945562691,-0.161990260174317,0.687798660239963
"mean_Maximum_longevity",-0.407604015089626,0.463648350377859,-1.3165966878827,0.501603632339524
"mean_GenLength",0.277622025661796,0.563675677730284,-0.827227858366675,1.37170058129682
"mean_Range_Size",-0.0135695874180609,0.0655891880226901,-0.14122431327425,0.115281842861524
"mean_Annualtemp",0.019008826329125,0.0144978051852325,-0.00979078138208083,0.0471761199292923
"mean_AnnualPrecipitation",-0.109837289604151,0.17170747323862,-0.446646184325094,0.22948578220052
"mean_Abundance_estimate_1_1_matched",-0.039956007241451,0.0376296093959435,-0.114691006483349,0.0349002850408563
"mean_Latitude_span",0.110475295309144,0.1445582877983,-0.174990451558447,0.391535134817395
"mean_Centroid_Latitude",0.120678641915623,0.0990371787395355,-0.0747930120507106,0.312879335631772
"mean_Centroid_Longitude",-0.00183698625449569,0.00104226323555733,-0.00389398121251674,0.000200227340519554
"mean_devmode",0.0671927087325202,0.124034625007098,-0.175267004596534,0.312060084818728
