"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.018300089818966,0.0465098720698548,-0.108574393030457,0.0735702410636507
"mean_beak_size_pc1",0.0624038769656192,0.149449383836689,-0.231243565120453,0.353245494479981
"mean_Tarsus_Length",-0.198136125278613,0.164162954053433,-0.515408428777677,0.127061474230417
"mean_Wing_Length",-0.137398742248041,0.168722532112276,-0.47211328017216,0.193950573055197
"mean_Hand_Wing_Index",0.00493951702166514,0.0883461633531746,-0.167772870246408,0.177341780581755
"mean_Tail_Length",-0.0661351186338223,0.129245365224404,-0.318643515584529,0.189734189681998
"mean_Mass",0.080491697082441,0.122943193932042,-0.155161085672236,0.323609528145887
"mean_Habitat_Density",0.355574020692454,0.167943460282971,0.0169162719476005,0.681674655536267
"mean_Migration",-0.0167526637892166,0.151985212052818,-0.312517909434898,0.284352145905121
"mean_Brain_Mass_g",-0.315693642359072,0.16993238497666,-0.653012905460666,0.0164774202306085
"mean_clutch_size",0.029148329221758,0.126536189341155,-0.213582648394939,0.276548369780451
"mean_Maximum_longevity",0.617301685152238,0.299081542839041,0.0356060185744106,1.20638641653413
"mean_GenLength",0.149266532858218,0.347090421086761,-0.525794251173747,0.83439328506152
"mean_Range_Size",0.0176703612646385,0.0402048949733456,-0.0611504014526686,0.0974252229249672
"mean_Annualtemp",-0.00837430445711841,0.00940551793505382,-0.0268968707214898,0.0103571258253069
"mean_AnnualPrecipitation",0.117240852003016,0.109211757146119,-0.0957343093858462,0.332947289178414
"mean_Abundance_estimate_1_1_matched",0.00968048166956404,0.0249981510270596,-0.0396501770662043,0.0585756627192469
"mean_Latitude_span",-0.0606994554605132,0.0918582651067421,-0.242738903022955,0.118306645534954
"mean_Centroid_Latitude",-0.0107291251225166,0.0630170394087043,-0.135747544006882,0.112683854312654
"mean_Centroid_Longitude",-0.000518898155067544,0.000645754674915955,-0.00180014407663084,0.000749305879071633
"mean_devmode",-0.0749987386497192,0.0562411851664424,-0.186614721179293,0.0344791130379176
