"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.00360522708897054,0.0374914511564552,-0.0698498249005707,0.077082985155434
"mean_beak_size_pc1",-0.00318387949490505,0.122862463476607,-0.241121855340089,0.239372945047152
"mean_Tarsus_Length",0.170523489266826,0.139663950085146,-0.102491446452407,0.441890883741282
"mean_Wing_Length",0.018231289069532,0.143203993700536,-0.259549784256939,0.302652115885184
"mean_Hand_Wing_Index",0.041535609285043,0.0810589658080592,-0.119197855699618,0.198960074088142
"mean_Tail_Length",-0.112711234612752,0.104492235322605,-0.317747705455985,0.0934540038700599
"mean_Mass",-0.155591629687758,0.102370711020126,-0.357297136895104,0.0441156047445227
"mean_Habitat_Density",-0.117885872477946,0.11907536233641,-0.351158927687273,0.114563200070343
"mean_Migration",0.0022610337506373,0.115084312784618,-0.223995552809759,0.226765410859809
"mean_Brain_Mass_g",0.111983830017232,0.134117955296334,-0.149736091625666,0.374549598819323
"mean_clutch_size",0.016044350833433,0.106213603850547,-0.191318071500762,0.221757239097987
"mean_Maximum_longevity",-0.155326247061689,0.232356834062147,-0.607330247296761,0.301866837107842
"mean_GenLength",0.113249521014478,0.279051331365546,-0.433267614812311,0.65132950137918
"mean_Range_Size",-0.0276179899270114,0.032260244392814,-0.0909739523826953,0.0356399273564588
"mean_Annualtemp",0.00223050546472956,0.00735098527655249,-0.0122982150838147,0.0165946619726437
"mean_AnnualPrecipitation",0.0272275078520702,0.0864682040700742,-0.142179086304811,0.194265777298314
"mean_Abundance_estimate_1_1_matched",0.0131685997302005,0.0191813411692665,-0.0247401462301184,0.0505549425736671
"mean_Latitude_span",0.0774032330793949,0.0734652519332433,-0.0658840297218024,0.220741552258994
"mean_Centroid_Latitude",0.0830401323312722,0.0493731329149929,-0.01374078871936,0.180211864878461
"mean_Centroid_Longitude",-0.00057756836560247,0.000503755044397173,-0.00155423199127722,0.000417414660266017
"mean_devmode",0.0136431846106702,0.0543409293047738,-0.0935624996214129,0.120040685714738
