"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.0189165286377806,0.0371367600942568,-0.0930025940103558,0.0534866291981574
"mean_beak_size_pc1",0.203746504038522,0.124292773939796,-0.0386647140614281,0.450179163212729
"mean_Tarsus_Length",-0.173229428116613,0.142465761691069,-0.460464491111109,0.103761028093612
"mean_Wing_Length",0.113575597212428,0.143834509010676,-0.165661617331696,0.395760711624375
"mean_Hand_Wing_Index",-0.0264774948636044,0.0810166517536955,-0.186516449269523,0.132885839189252
"mean_Tail_Length",-0.0468723635852996,0.104984811611178,-0.252993876600048,0.158006321277484
"mean_Mass",0.0500759492451988,0.102136216168317,-0.150318879167525,0.252671075847749
"mean_Habitat_Density",0.0533442805590749,0.12952066650132,-0.203856697521048,0.309678219122266
"mean_Migration",-0.141351040522043,0.117117815746858,-0.376820857806657,0.0864266492161107
"mean_Brain_Mass_g",-0.277807183971295,0.135979877225059,-0.542427913427608,-0.00997484866216982
"mean_clutch_size",0.129305124124486,0.107066689991961,-0.079752023998411,0.340152930594183
"mean_Maximum_longevity",0.340025240773318,0.2340652255252,-0.109253502597567,0.800534874825981
"mean_GenLength",-0.0314545100197832,0.278532329233907,-0.573003595870003,0.508952380957378
"mean_Range_Size",0.0248320834238165,0.0325576455738675,-0.0395249864094206,0.0890935392413193
"mean_Annualtemp",-0.00273120320631951,0.00752180127765453,-0.0176159128883282,0.0120135138549651
"mean_AnnualPrecipitation",0.0111509933941301,0.0871852703577988,-0.159725493292076,0.185809594673426
"mean_Abundance_estimate_1_1_matched",0.00329793436651711,0.0193087801482438,-0.0342369234586508,0.0414969609175349
"mean_Latitude_span",-0.0896214451041377,0.0744811956291532,-0.234469468875539,0.0569715521006215
"mean_Centroid_Latitude",-0.089473998484518,0.0508569013060524,-0.18816152643966,0.00896707712818575
"mean_Centroid_Longitude",0.00158297598506672,0.000508209366859514,0.000591661530356378,0.00258683671717764
"mean_devmode",-0.0641232888966589,0.0531211430341958,-0.167799920504686,0.0408556586970479
