"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.0408772858532937,0.0350482268225378,-0.0279519460843622,0.110043010943581
"mean_beak_size_pc1",-0.128239376789625,0.113689933007926,-0.352688794633443,0.0913570669864223
"mean_Tarsus_Length",-0.186172563633586,0.129742459204704,-0.442526146444214,0.0671949779197357
"mean_Wing_Length",0.0864114184006886,0.134045017890357,-0.177924948052069,0.349299551586733
"mean_Hand_Wing_Index",-0.0522286994401893,0.074349631710618,-0.19905443839044,0.0918419667362592
"mean_Tail_Length",-0.0856143210577246,0.0979155157729752,-0.277550196796972,0.105743525813771
"mean_Mass",0.0443647226265104,0.0931896856159969,-0.139750702628298,0.229703727083554
"mean_Habitat_Density",0.101009482831436,0.122366866411019,-0.145315096539522,0.332898382944365
"mean_Migration",-0.0128398200221744,0.105767922179418,-0.216096027204588,0.194379931298684
"mean_Brain_Mass_g",-0.101564961313516,0.123502212450034,-0.341383661775043,0.14174690530389
"mean_clutch_size",0.130242023577057,0.0968246170128425,-0.0594133974289068,0.320239172891746
"mean_Maximum_longevity",-0.0403333083149492,0.215795944531769,-0.463409853973509,0.379050657659157
"mean_GenLength",0.29309000420621,0.252167890437745,-0.201186397145954,0.791942077161965
"mean_Range_Size",-0.0232149491981325,0.0292045746880553,-0.0799624987029496,0.0333396979903539
"mean_Annualtemp",0.00287649379220106,0.0068339566128346,-0.0105559350344159,0.0162898968708638
"mean_AnnualPrecipitation",-0.0455293719990806,0.0794017478544981,-0.201410780000199,0.109949848223943
"mean_Abundance_estimate_1_1_matched",-0.00921562439620446,0.0177523309924133,-0.0442608884816985,0.0251476334255389
"mean_Latitude_span",0.0323404563132027,0.0661594902940862,-0.0977595325766635,0.162600895297455
"mean_Centroid_Latitude",0.0428231007038365,0.0456556591826297,-0.0481244111239121,0.132029748117092
"mean_Centroid_Longitude",-0.00022805973710602,0.000475213705732913,-0.00117318921994395,0.00071074625844468
"mean_devmode",-0.000551834743559954,0.0497784215731791,-0.0978665259059522,0.0979569491095339
