"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.0294589190911101,0.0427439158626602,-0.113249374210286,0.0541278207338312
"mean_beak_size_pc1",0.159965111926625,0.136665795477702,-0.107542867368153,0.429637503875192
"mean_Tarsus_Length",-0.143513176587774,0.165313460196221,-0.467372176730567,0.182304433490029
"mean_Wing_Length",-0.202059800154762,0.165729405847073,-0.528707208253057,0.12374753256798
"mean_Hand_Wing_Index",-0.0197411985463339,0.0939693625199522,-0.205481856486745,0.165171773375707
"mean_Tail_Length",0.211158191157806,0.116717054123062,-0.0200041489113645,0.439144016099397
"mean_Mass",-0.0894055525466599,0.115605959450007,-0.316534428072975,0.134626838419419
"mean_Habitat_Density",-0.0433698024977715,0.126015259363235,-0.289059461832805,0.200554031907887
"mean_Migration",0.0631194200791408,0.122650209098081,-0.181319299356289,0.303380873740235
"mean_Brain_Mass_g",0.0904941939982497,0.145031805196422,-0.193379767091041,0.376745891442943
"mean_clutch_size",-0.118537665539821,0.11529224378165,-0.344679002135934,0.106520821434083
"mean_Maximum_longevity",0.255324029355401,0.254458099230026,-0.246909610654256,0.754622499452951
"mean_GenLength",-0.349185296971936,0.311969544885519,-0.963919349222042,0.257738302452208
"mean_Range_Size",0.021913619009633,0.0346289816734316,-0.0461997183187165,0.0897511355178262
"mean_Annualtemp",-0.00769454581175741,0.00790449354277631,-0.0231551815883354,0.00782772475562405
"mean_AnnualPrecipitation",-0.0602080293308168,0.0925287084312332,-0.241910290720998,0.122104103439728
"mean_Abundance_estimate_1_1_matched",-0.0113732758289568,0.0203741673713918,-0.0517405677570427,0.0289873712713275
"mean_Latitude_span",-0.0275604256470266,0.0789120395142355,-0.182796875378122,0.127779919903627
"mean_Centroid_Latitude",-0.0828366407506532,0.0534782438052385,-0.187027098133073,0.0238664280877785
"mean_Centroid_Longitude",-8.80951226959385e-05,0.000560336853118083,-0.00119031048743158,0.00101363332236584
"mean_devmode",0.0146140968679375,0.0642959894154872,-0.111193983594668,0.140111179611542
