"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-8.62283836870812,1.10331005463842,-10.8077483346237,-6.46327635082792
"genlen",-3.09855965889089,1.47597064840721,-5.99581199538489,-0.227972375853948
"gcgenes",-16.662348500741,2.83919988077186,-22.2383401647471,-11.0209176107258
"genproploc",2.52572071499243,1.96778444294794,-1.34046866035745,6.40540999392851
"genlen:gcgenes",-11.2081482059713,3.69774140182692,-18.5946822395034,-3.92527850130764
"genlen:genproploc",1.99329628495691,2.39108008126585,-2.68536208283785,6.73291268648971
"gcgenes:genproploc",4.34794020004191,4.46686030772961,-4.35819173492212,13.0317025622951
"genlen:gcgenes:genproploc",3.18112551415862,4.61551127503368,-5.86222340893134,12.2882685316517
