"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-9.3518757403851,0.601615434494978,-10.5252893773814,-8.15576678259598
"mean_beak_size_pc1",1.78276903766371,1.98933584139835,-2.12045261546626,5.62592598759171
"mean_Tarsus_Length",-6.00850354790485,2.2745381393558,-10.466452278772,-1.53029301306089
"mean_Wing_Length",2.000434771124,2.21806564217419,-2.40983838631675,6.34473408905645
"mean_Hand_Wing_Index",-1.11391501260735,1.32913070993769,-3.72152931606408,1.49786160825583
"mean_Tail_Length",-1.16928823167661,1.64926498913821,-4.36992146092599,2.1183615800614
"mean_Mass",-1.27549332286249,1.59543147257587,-4.38508767962491,1.90093472592777
"mean_Habitat_Density",-0.436812352145167,2.06336575466051,-4.510895143611,3.62685721388203
"mean_Migration",-1.5986486291971,1.81729987459007,-5.16614609768228,1.96954342247455
"mean_Brain_Mass_g",-2.12259737345636,2.00213996083017,-6.06961391210422,1.82464209628263
"mean_clutch_size",4.44091193996163,1.64632518340943,1.1627797053287,7.65080634417435
"mean_Maximum_longevity",4.06696148679365,2.89006663516318,-1.53241151498454,9.68367963828011
"mean_GenLength",-3.31149853134807,3.29084433803043,-9.77399912996535,3.25626680303505
"mean_Range_Size",-0.472301788123707,0.548099597976771,-1.54989192097402,0.620419711708439
"mean_Annualtemp",0.234982043798277,0.126186001410468,-0.00903900075746548,0.484128652342893
"mean_AnnualPrecipitation",-0.966649688999734,1.43634301658043,-3.77485474967436,1.86590093919833
"mean_Abundance_estimate_1_1_matched",0.126337060745726,0.3430457433601,-0.544870928981551,0.798138782937458
"mean_Latitude_span",0.133909876762685,1.21417894752691,-2.2653171961907,2.50573714509064
"mean_Centroid_Latitude",0.276746596162289,0.820068814492224,-1.32058831103312,1.88666439779802
"mean_Centroid_Longitude",-0.0172772798310833,0.00879306176135776,-0.034638445346837,-0.000310808529058914
