"","Estimate","StdErr","t.value","p.value","Q2.5","Q97.5"
"(Intercept)",0.0751662685350637,0.0416684634032627,1.80391265710024,0.0728630394945491,-0.0065039197353311,0.156836456805459
"mean.beak.size.pc1",-0.00246643321847352,0.0042739227072103,-0.577088868339273,0.564577242545434,-0.0108433217246057,0.00591045528765867
"mean.Tarsus.Length",-0.00292031778809869,0.00480837421776237,-0.607339956468216,0.54436605415429,-0.0123447312549129,0.00650409567871556
"mean.Wing.Length",-0.00271846984184189,0.00496055294766909,-0.548017503395317,0.584336965281393,-0.0124411536192733,0.00700421393558951
"mean.Hand.Wing.Index",0.00113208581526863,0.00260770633666912,0.434130867939169,0.664696572213494,-0.00397901860460283,0.0062431902351401
"mean.Tail.Length",0.00200960129078326,0.00384720068755149,0.522354161893813,0.602045336014725,-0.00553091205681766,0.00955011463838417
"mean.Mass",0.00626994472678463,0.00373747970426818,1.67758629421436,0.0951074668427449,-0.001055515493581,0.0135954049471503
"mean.Habitat.Density",-0.00343899680895251,0.00526921667822834,-0.652658074047696,0.514782564502719,-0.0137666614982801,0.00688866788037504
"mean.Migration",-0.00374325965255876,0.00508967013865797,-0.735462132236681,0.462984468063288,-0.0137190131243284,0.00623249381921086
"mean.Brain.Mass..g.",0.00104186643981493,0.00434842792725785,0.239596115479818,0.810907201927199,-0.00748105229761044,0.00956478517724031
"mean.clutch.size",-0.00429466401535113,0.0039295633731196,-1.09291124930801,0.275846254325615,-0.0119966082266655,0.00340728019596329
"mean.Maximum.longevity",-0.00691819301446483,0.00867019177635957,-0.797928487963577,0.425929528237811,-0.0239117688961296,0.0100753828671999
"mean.GenLength",-0.00551327918512001,0.00976526470867524,-0.564580618098569,0.573039278905069,-0.0246531980141235,0.0136266396438835
"mean.Range.Size",-0.000654302180769813,0.00134008857995077,-0.488252933842513,0.625945796498489,-0.00328087579747333,0.0019722714359337
"mean.Annualtemp",0.000247974304280727,0.000281511134628885,0.880868547553655,0.379525764601471,-0.000303787519591887,0.000799736128153341
"mean.AnnualPrecipitation",-0.00474221549927268,0.00374708056557474,-1.26557607083244,0.207247914832323,-0.0120864934077992,0.00260206240925381
"mean.Abundance.estimate.1.1.matched",0.000143861746122565,0.000881212642626767,0.163254292055699,0.870495463286173,-0.0015833150334259,0.00187103852567103
"mode.HabitatForest",0.00766970590392202,0.0113510623123002,0.675681772587132,0.500081906457446,-0.0145783762281865,0.0299177880360305
"mode.HabitatGrassland",0.000677133340953243,0.0106801205978928,0.0634012822932766,0.94951504936521,-0.0202559030309167,0.0216101697128232
"mode.HabitatHuman Modified",-0.0216859674296735,0.0221427578233401,-0.979370663884283,0.328668988793437,-0.06508577276342,0.0217138379040731
"mode.HabitatMarine",0.0103445160895221,0.0108597643662578,0.952554377852194,0.342052116266316,-0.0109406220683432,0.0316296542473875
"mode.HabitatRiverine",0.0194850876820655,0.0148476318796293,1.3123363941154,0.19102380456848,-0.00961627080200783,0.0485864461661389
"mode.HabitatShrubland",0.00719131078674022,0.0115251511220452,0.623966723784191,0.533413947833777,-0.0153979854124683,0.0297806069859487
"mode.HabitatWetland",0.0117105364040045,0.0107393072698471,1.09043685125617,0.276931377057624,-0.00933850584489576,0.0327595786529047
"mode.HabitatWoodland",0.0043688071675398,0.0117625111757355,0.371417897272826,0.71074903392029,-0.0186857147369018,0.0274233290719814
"mode.Primary.LifestyleAquatic",-0.0138705757560016,0.00795792017476026,-1.74299005913558,0.0829879109085035,-0.0294680992985317,0.0017269477865285
"mode.Primary.LifestyleGeneralist",-0.00221655788785122,0.00731151615484188,-0.303159815407556,0.762106877870792,-0.0165471295513413,0.0121140137756389
"mode.Primary.LifestyleInsessorial",-0.00445689653286298,0.00618660315998414,-0.720410929488874,0.472176403929822,-0.0165826387264319,0.00766884566070594
"mode.Primary.LifestyleTerrestrial",-0.00599289771870992,0.00653821207585844,-0.916595798542231,0.360541383699983,-0.0188077933873925,0.00682199794997262
"mean.Latitude.span",0.00371671892792777,0.00375033733713927,0.991035897256874,0.322955532817028,-0.0036339422528652,0.0110673801087207
"mean.Centroid.Latitude",5.5235712831372e-05,0.00115394208753869,0.0478669713392529,0.961873619902345,-0.00220649077874446,0.0023169622044072
"mean.Centroid.Longitude",-2.85813798175188e-05,1.7465434811916e-05,-1.63645395178016,0.103435530616157,-6.28136320488742e-05,5.65087241383664e-06
