"","Estimate","StdErr","t.value","p.value","Q2.5","Q97.5"
"(Intercept)",-0.138690323144926,0.0824185105686314,-1.68275697034632,0.0940999848150886,-0.300230603859444,0.0228499575695915
"mean.beak.size.pc1",0.000456268777385139,0.00838758503617356,0.0543981104712937,0.956676368692826,-0.015983397893515,0.0168959354482853
"mean.Tarsus.Length",0.0230809098057267,0.00939640745514311,2.45635472023868,0.0149531197476208,0.00466395119364617,0.0414978684178072
"mean.Wing.Length",-0.0140948518203615,0.00967821079667397,-1.45634891783979,0.146982141555917,-0.0330641449818425,0.00487444134111949
"mean.Hand.Wing.Index",0.00898751801645725,0.00506305500604334,1.77511759317835,0.0775139071248431,-0.000936069795387701,0.0189111058283022
"mean.Tail.Length",0.00429950547400642,0.00755833875703948,0.568842653420643,0.570149136661984,-0.010514838489791,0.0191138494378038
"mean.Mass",-0.00377719663089612,0.00734800473782253,-0.51404384804676,0.607831503942376,-0.0181792859170283,0.010624892655236
"mean.Habitat.Density",0.0127491484030023,0.0105528863557336,1.20811955831168,0.228535069113469,-0.00793450885423564,0.0334328056602402
"mean.Migration",0.00284279430133261,0.010205555037317,0.278553620154694,0.780896845398687,-0.0171600935718086,0.0228456821744738
"mean.Brain.Mass..g.",0.00776467171925287,0.00858254181304227,0.904705376145497,0.3667918240023,-0.00905711023430998,0.0245864536728157
"mean.clutch.size",-0.000328889149702084,0.00776220738578532,-0.0423705697820401,0.966248738389611,-0.0155428156258413,0.0148850373264371
"mean.Maximum.longevity",0.0272047372658885,0.0172388932672986,1.57810230877725,0.116241291850164,-0.00658349353801668,0.0609929680697938
"mean.GenLength",-0.0214587394383743,0.0193363136838433,-1.10976372173277,0.268533563099232,-0.0593579142587073,0.0164404353819586
"mean.Range.Size",-0.00148802368566831,0.00264412307412383,-0.562766423481019,0.574271630662697,-0.00667050491095102,0.00369445753961441
"mean.Annualtemp",-0.000115485007397214,0.000559310839541557,-0.206477327512323,0.836643918108572,-0.00121173425289867,0.000980764238104237
"mean.AnnualPrecipitation",0.0104264892527627,0.00743970662998513,1.40146510760782,0.162741439333404,-0.00415533574200815,0.0250083142475336
"mean.Abundance.estimate.1.1.matched",7.34168986433313e-05,0.00174352288706232,0.0421083653034415,0.966457478990867,-0.00334388795999882,0.00349072175728548
"mode.HabitatForest",-0.0411137273217641,0.0225005398052693,-1.82723293207996,0.0692673443506052,-0.0852147853400919,0.00298733069656366
"mode.HabitatGrassland",-0.0405877108175875,0.0211630307013395,-1.9178590907123,0.0566607691941245,-0.0820672509922128,0.000891829357037868
"mode.HabitatHuman Modified",-0.0397239860967138,0.0428614485794944,-0.926799896252653,0.355231454644239,-0.123732425312523,0.0442844531190951
"mode.HabitatMarine",-0.007889637411426,0.0215064731169483,-0.366849430333071,0.714148337083985,-0.0500423247206447,0.0342630498977927
"mode.HabitatRiverine",-0.0620599518339301,0.0295481664088618,-2.10029789920628,0.0370508397331316,-0.119974357995299,-0.00414554567256088
"mode.HabitatShrubland",-0.045189662101432,0.0228757524527486,-1.97543937384242,0.0496974308729391,-0.0900261369088192,-0.00035318729404471
"mode.HabitatWetland",-0.0418648543352955,0.0212571989295059,-1.96944359763154,0.0503870442594982,-0.083528964237127,-0.000200744433463941
"mode.HabitatWoodland",-0.0240597626308954,0.023344006659011,-1.03066123062504,0.304038042889767,-0.0698140156825571,0.0216944904207662
"mode.Primary.LifestyleAquatic",0.0121567983826953,0.0156239417590024,0.77808779437434,0.437505896097287,-0.0184661274649494,0.04277972423034
"mode.Primary.LifestyleGeneralist",0.0124060440460009,0.0145212171851786,0.854339129275157,0.394016126459318,-0.0160555416369491,0.040867629728951
"mode.Primary.LifestyleInsessorial",0.012145300625123,0.0122169440545445,0.994135732381056,0.321448325019025,-0.0117999097217842,0.0360905109720302
"mode.Primary.LifestyleTerrestrial",0.00757136354335579,0.0129495266076339,0.584682650784501,0.559469664804391,-0.0178097086076066,0.0329524356943182
"mean.Latitude.span",0.00579633506027945,0.00745392058137807,0.777622325995836,0.437779654676262,-0.00881334927922157,0.0204060193997805
"mean.Centroid.Latitude",0.00164954622441404,0.00229785592983229,0.717863205868799,0.473742296781423,-0.00285425139805725,0.00615334384688533
"mean.Centroid.Longitude",-8.08598585608695e-05,3.46755760304082e-05,-2.33189662054815,0.0207768105836373,-0.00014882398758047,-1.28957295412693e-05
