"","Estimate","StdErr","t.value","p.value","Q2.5","Q97.5"
"(Intercept)",0.0133477350395852,0.0139355074699422,0.957821957210759,0.33941623113007,-0.0139658596015015,0.040661329680672
"mean.beak.size.pc1",-0.00276470020335085,0.0050194395179167,-0.550798588862833,0.58244353256537,-0.0126028016584676,0.00707340125176587
"mean.Tarsus.Length",0.017858936180699,0.0061405858111129,2.90834404567376,0.00408344546616252,0.00582338799091767,0.0298944843704803
"mean.Wing.Length",-0.00240197811996986,0.00637948979499994,-0.376515708490115,0.706969724006443,-0.0149057781181697,0.01010182187823
"mean.Hand.Wing.Index",0.00564363499856206,0.00403625927812074,1.3982340106728,0.163735059343172,-0.00226743318655458,0.0135547031836787
"mean.Tail.Length",0.00321879832332346,0.00458793672286384,0.701578621885231,0.483833241311976,-0.00577355765348967,0.0122111543001366
"mean.Mass",-0.00605314297428748,0.0109964500385297,-0.550463372550074,0.58267289858242,-0.0276061850498058,0.0154998991012308
"mean.Habitat.Density",0.00732359820918399,0.00393882440926701,1.85933604756625,0.0645848565726163,-0.000396497632979343,0.0150436940513473
"mean.Migration",0.000489908678187208,0.00269449865713305,0.181818119259511,0.855926700835502,-0.00479130868979357,0.00577112604616799
"mean.Brain.Mass..g.",0.0124602060269292,0.00792741250768636,1.57178726537162,0.11772725066756,-0.00307752248813611,0.0279979345419944
"mean.clutch.size",-0.00232843199118434,0.00331515036105561,-0.70236089998733,0.483346536092863,-0.00882612669885333,0.00416926271648465
"mean.Maximum.longevity",-0.000634001685894926,0.00632659668534656,-0.100212123109314,0.920285621808316,-0.0130341311891742,0.0117661278173843
"mean.GenLength",-0.0122241918629402,0.00835279971412785,-1.46348437425889,0.145050399751472,-0.0285956793026308,0.00414729557675033
"mean.Range.Size",-0.00244876064238853,0.00513713190748887,-0.476678560427609,0.634159722227215,-0.0125175391810667,0.00762001789628966
"mean.Annualtemp",0.00113232384576604,0.0032640581664104,0.34690676085938,0.729059962858248,-0.00526523016039834,0.00752987785193041
"mean.AnnualPrecipitation",-0.000892786595039193,0.00326099630999021,-0.273777247862594,0.784564571641287,-0.00728433936262,0.00549876617254162
"mean.Abundance.estimate.1.1.matched",-0.002957920258445,0.00323740713865354,-0.913669529892748,0.362092716249847,-0.00930323825020594,0.00338739773331593
"mode.HabitatDesert",-0.0172310461215885,0.0166534580822571,-1.03468276897678,0.302182447207622,-0.0498718239628124,0.0154097317196354
"mode.HabitatForest",-0.00846363401650388,0.0109664018395819,-0.771778577906513,0.441241052766159,-0.0299577816220844,0.0130305135890766
"mode.HabitatGrassland",-0.0186746509385648,0.0105582134297547,-1.76873209305817,0.0786045021377337,-0.039368749260884,0.00201944738375434
"mode.HabitatHuman Modified",-0.00772202066184664,0.0117922818535355,-0.654836846486283,0.513395031087393,-0.0308348930947763,0.015390851771083
"mode.HabitatMarine",0.000567293168993345,0.0116194765559977,0.0488226097156263,0.961113907271901,-0.0222068808807621,0.0233414672187488
"mode.HabitatRiverine",0.00321791777874112,0.0130918160824297,0.245796133896186,0.806115503799295,-0.022442041742821,0.0288778773003033
"mode.HabitatRock",-0.0177069324455082,0.0132947931993081,-1.33186971621564,0.184559433249403,-0.0437647271161521,0.00835086222513573
"mode.HabitatShrubland",-0.0120482231529416,0.0106960971524346,-1.12641302535283,0.261465675307047,-0.0330125735717134,0.0089161272658302
"mode.HabitatWetland",-0.00946695939217477,0.0104301182803614,-0.90765599561798,0.365253681917845,-0.0299099912216832,0.0109760724373337
"mode.HabitatWoodland",-0.0117123435016885,0.0107657819114477,-1.08792316229574,0.278059773270744,-0.0328132760481261,0.00938858904474903
"mode.Primary.LifestyleAquatic",-0.003594678814987,0.00721585325832529,-0.498164068239558,0.618966565662984,-0.0177377512013046,0.0105483935713306
"mode.Primary.LifestyleGeneralist",-0.0173711625167201,0.00785411811713734,-2.21172667098258,0.0282236436936774,-0.0327652340263093,-0.00197709100713095
"mode.Primary.LifestyleInsessorial",-0.00785200823525774,0.0066258301756395,-1.18506029087893,0.237530266074868,-0.0208386353795112,0.00513461890899567
"mode.Primary.LifestyleTerrestrial",-0.0115608272213668,0.0067416118059663,-1.71484617538131,0.0880662369640782,-0.0247743863610607,0.00165273191832714
"mean.Latitude.span",0.000155699850805352,0.00481150203601445,0.0323599262018237,0.974220286684366,-0.00927484413978296,0.00958624384139367
"mean.Centroid.Latitude",-0.00134905649261058,0.00321081199696526,-0.420160536925133,0.674861093850324,-0.00764224800666249,0.00494413502144133
"mean.Centroid.Longitude",0.00542389063263425,0.00242054207453294,2.24077519234233,0.0262429446334412,0.000679628166549678,0.0101681530987188
"mean.devmode",0.00597055688100053,0.00443713957144399,1.3455869000437,0.180100596078386,-0.00272623667902969,0.0146673504410308
