"","Estimate","StdErr","t.value","p.value","Q2.5","Q97.5"
"(Intercept)",-6.47725674253123,0.196944035526068,-32.8888190253107,3.30010437740125e-79,-6.86326705216233,-6.09124643290014
"mean.beak.size.pc1",0.0730068098894446,0.0782895164642377,0.932523448689248,0.352281494162618,-0.0804406423804613,0.226454262159351
"mean.Tarsus.Length",-0.0860080815056533,0.0904463351312311,-0.950929425508085,0.342880877993156,-0.263282898362866,0.0912667353515597
"mean.Wing.Length",0.0126132606787238,0.107598219848315,0.117225551654155,0.906808486594904,-0.198279250223974,0.223505771581421
"mean.Hand.Wing.Index",0.0304147679251339,0.0633814191516874,0.479868837463923,0.63188751471326,-0.0938128136121734,0.154642349462441
"mean.Tail.Length",0.0620420457757073,0.0764473364301764,0.811565826526523,0.418083751888999,-0.0877947336274385,0.211878825178853
"mean.Mass",-0.0384129188018225,0.194711347337319,-0.197281356875805,0.843823949197735,-0.420047159582968,0.343221321979323
"mean.Habitat.Density",-0.00676504969663321,0.0535289186043084,-0.126381213613546,0.899567420146775,-0.111681730161078,0.0981516307678112
"mean.Migration",-0.0492770203027787,0.0414670486658994,-1.18834163240804,0.2362221123187,-0.130552435687942,0.0319983950823842
"mean.Brain.Mass..g.",-0.194921792757767,0.125002539294333,-1.5593426650222,0.12062433023491,-0.439926769774659,0.0500831842591248
"mean.clutch.size",0.207962694537023,0.0497403761655938,4.18096344596755,4.4750467813174e-05,0.110471557252459,0.305453831821587
"mean.Maximum.longevity",-0.0347173946701683,0.104032136544722,-0.333717981993417,0.738970334236274,-0.238620382297824,0.169185592957487
"mean.GenLength",-0.0936106794054495,0.132637094143129,-0.705765457319459,0.48122177523777,-0.353579383925982,0.166358025115083
"mean.Range.Size",0.0199263448412474,0.0634427296910646,0.314083976813089,0.753811152632946,-0.104421405353239,0.144274095035734
"mean.Annualtemp",0.0440413050038449,0.041514845295996,1.06085677761378,0.290137984276289,-0.0373277917763072,0.125410401783997
"mean.AnnualPrecipitation",0.00522678823487641,0.0475614415570419,0.109895496514919,0.912611373263763,-0.0879936372169258,0.0984472136866786
"mean.Abundance.estimate.1.1.matched",0.0522488018942025,0.0496893711522881,1.05150861607949,0.294396605804044,-0.0451423655642821,0.149639969352687
"mode.HabitatForest",0.0146278777255442,0.148364438123299,0.0985942312765523,0.921567196784774,-0.276166420996121,0.30542217644721
"mode.HabitatGrassland",0.0506439026161415,0.140074816775777,0.361548947782734,0.718101709215361,-0.223902738264382,0.325190543496665
"mode.HabitatHuman Modified",-0.432341586066442,0.298449423861634,-1.44862596976191,0.149134864099042,-1.01730245683524,0.152619284702361
"mode.HabitatMarine",0.0455559960019788,0.141954654395201,0.320919354113963,0.748633742730244,-0.232675126612616,0.323787118616574
"mode.HabitatRiverine",0.140603048866954,0.19250910258474,0.730370912227709,0.466087388719076,-0.236714792199136,0.517920889933044
"mode.HabitatShrubland",0.051175097496737,0.150218320152835,0.340671480313923,0.733737460931845,-0.243252810002819,0.345603004996293
"mode.HabitatWetland",-0.0412814373813873,0.141249494700163,-0.292259009273041,0.770416095569707,-0.318130446993707,0.235567572230933
"mode.HabitatWoodland",-0.075936390816727,0.153661120606888,-0.494180899610874,0.621764695699824,-0.377112187206228,0.225239405572774
"mode.Primary.LifestyleAquatic",0.110511435678028,0.105292494082315,1.04956613138666,0.295286792882842,-0.0958618527233088,0.316884724079365
"mode.Primary.LifestyleGeneralist",0.0441731383301292,0.09490750237512,0.46543357716375,0.642168424893763,-0.141845566325106,0.230191842985364
"mode.Primary.LifestyleInsessorial",0.0426646809184376,0.0810269263403867,0.526549418142892,0.599137259204735,-0.11614809470872,0.201477456545595
"mode.Primary.LifestyleTerrestrial",0.0798315068239638,0.0852998813691033,0.935892354627351,0.35054868143468,-0.0873562606594787,0.247019274307406
"mean.Latitude.span",-0.118961375250789,0.0616915744562771,-1.92832451269501,0.0553457360926918,-0.239876861185092,0.0019541106835145
"mean.Centroid.Latitude",0.0225756497857418,0.0369522608174116,0.610940962375551,0.541988560136269,-0.0498507814163849,0.0950020809878684
"mean.Centroid.Longitude",-0.0261079486692024,0.0346990174841567,-0.752411755783086,0.452759761441064,-0.0941180229381496,0.0419021255997448
"mean.devmode",0.00402277198217327,0.0725729374285305,0.0554307449127972,0.955855120060902,-0.138220185377747,0.146265729342093
