"","Overall"
"mean.beak.size.pc1",81.6892113289377
"mean.Tarsus.Length",74.184280759082
"mean.Wing.Length",90.6869405693285
"mean.Hand.Wing.Index",75.3632451970379
"mean.Tail.Length",87.6773861373347
"mean.Mass",99.5108403626686
"mean.Habitat.Density",28.0064607601951
"mean.Migration",15.5178940626465
"mean.Brain.Mass..g.",78.5021017563436
"mean.clutch.size",51.4866292834047
"mean.Maximum.longevity",84.4739128988612
"mean.GenLength",80.8150063146157
"mean.Range.Size",74.7378633453358
"mean.Annualtemp",72.2159578538646
"mean.AnnualPrecipitation",80.5312260282102
"mean.Abundance.estimate.1.1.matched",78.6524864208427
"mode.HabitatDesert",0
"mode.HabitatForest",12.8537383143937
"mode.HabitatGrassland",10.8206731357229
"mode.HabitatHuman Modified",7.03510218958169
"mode.HabitatMarine",2.3338996129915
"mode.HabitatRiverine",1.25919433768674
"mode.HabitatRock",0.449675797285361
"mode.HabitatShrubland",8.7158985200166
"mode.HabitatWetland",17.5326692135423
"mode.HabitatWoodland",9.79695399171259
"mode.Trophic.LevelHerbivore",14.0011673925189
"mode.Trophic.LevelOmnivore",18.2315453365335
"mode.Trophic.LevelScavenger",2.95721076025885
"mode.Primary.LifestyleAquatic",4.86297488057593
"mode.Primary.LifestyleGeneralist",13.3277422356711
"mode.Primary.LifestyleInsessorial",20.4301649621911
"mode.Primary.LifestyleTerrestrial",13.1865132650004
"mean.Latitude.span",73.669953295196
"mean.Centroid.Latitude",75.5925424683416
"mean.Centroid.Longitude",100
"mean.devmode",91.7689722886855
