"","Overall"
"mean.beak.size.pc1",50.3585546703777
"mean.Tarsus.Length",36.2453263602514
"mean.Wing.Length",37.4371304284784
"mean.Hand.Wing.Index",33.113752760843
"mean.Tail.Length",28.0841712030185
"mean.Mass",39.4610125853554
"mean.Habitat.Density",7.0616055398426
"mean.Migration",7.62000869364123
"mean.Brain.Mass..g.",49.3998700456425
"mean.clutch.size",24.3324253279601
"mean.Maximum.longevity",44.2307487652891
"mean.GenLength",45.5374876115449
"mean.Range.Size",37.6873561945928
"mean.Annualtemp",31.9039069449643
"mean.AnnualPrecipitation",62.6609514109761
"mean.Abundance.estimate.1.1.matched",45.1733717519611
"mode.HabitatDesert",0
"mode.HabitatForest",3.24480036106637
"mode.HabitatGrassland",2.82321306057909
"mode.HabitatHuman Modified",2.74024011982915
"mode.HabitatMarine",0.649960540914831
"mode.HabitatRiverine",0.142403074407542
"mode.HabitatRock",0.0995130655073586
"mode.HabitatShrubland",3.82620664733242
"mode.HabitatWetland",0.701903102940146
"mode.HabitatWoodland",6.96994974506207
"mode.Trophic.LevelHerbivore",10.6274533310674
"mode.Trophic.LevelOmnivore",9.7042695565401
"mode.Trophic.LevelScavenger",0.146501257393492
"mode.Primary.LifestyleAquatic",0.0992712005506455
"mode.Primary.LifestyleGeneralist",1.81440211065126
"mode.Primary.LifestyleInsessorial",4.56493119632212
"mode.Primary.LifestyleTerrestrial",3.71024815588724
"mean.Latitude.span",33.5967630485935
"mean.Centroid.Latitude",35.3988903257366
"mean.Centroid.Longitude",89.3446127444289
"mean.devmode",100
