"","Overall"
"mean.beak.size.pc1",56.4479735043852
"mean.Tarsus.Length",36.5722055794541
"mean.Wing.Length",92.6035836040508
"mean.Hand.Wing.Index",52.7309651199062
"mean.Tail.Length",35.7205782586793
"mean.Mass",100
"mean.Habitat.Density",6.79830760893655
"mean.Migration",2.62426594762769
"mean.Brain.Mass..g.",56.1168098998344
"mean.clutch.size",10.0513580187215
"mean.Maximum.longevity",29.5003999748228
"mean.GenLength",41.7463931051367
"mean.Range.Size",11.2025386659741
"mean.Annualtemp",19.3161714952605
"mean.AnnualPrecipitation",12.8877147731167
"mean.Abundance.estimate.1.1.matched",13.220158853164
"mode.HabitatDesert",0.0593153823576998
"mode.HabitatForest",3.09962283861619
"mode.HabitatGrassland",1.64821289445238
"mode.HabitatHuman Modified",1.7018507547237
"mode.HabitatMarine",1.97661638852246
"mode.HabitatRiverine",0.213396153295561
"mode.HabitatRock",0.230540713239439
"mode.HabitatShrubland",2.19582147651151
"mode.HabitatWetland",2.11072928154736
"mode.HabitatWoodland",2.8254476132533
"mode.Trophic.LevelHerbivore",1.65767966552634
"mode.Trophic.LevelOmnivore",5.16988331379767
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",0.825143375626496
"mode.Primary.LifestyleGeneralist",0.56832446209143
"mode.Primary.LifestyleInsessorial",7.99110820263369
"mode.Primary.LifestyleTerrestrial",2.93351881448628
"mean.Latitude.span",15.9169735400788
"mean.Centroid.Latitude",13.9456963814843
"mean.Centroid.Longitude",30.4529259561419
