"","Overall"
"mean.beak.size.pc1",38.7727965301579
"mean.Tarsus.Length",50.8678279389781
"mean.Wing.Length",46.8010786692745
"mean.Hand.Wing.Index",39.0646440653572
"mean.Tail.Length",31.8120674517113
"mean.Mass",46.5413215074794
"mean.Habitat.Density",7.35858280709935
"mean.Migration",8.28666809315918
"mean.Brain.Mass..g.",53.595446730195
"mean.clutch.size",28.647093681761
"mean.Maximum.longevity",38.7829899266995
"mean.GenLength",50.0853358058901
"mean.Range.Size",37.7301055891999
"mean.Annualtemp",47.102538659919
"mean.AnnualPrecipitation",66.3295218704612
"mean.Abundance.estimate.1.1.matched",41.6770707579005
"mode.HabitatDesert",0
"mode.HabitatForest",4.32218315452715
"mode.HabitatGrassland",1.81668946961656
"mode.HabitatHuman Modified",1.5725270469666
"mode.HabitatMarine",0.881983255253244
"mode.HabitatRiverine",1.20839827718876
"mode.HabitatRock",1.21328670542157
"mode.HabitatShrubland",5.35760163527009
"mode.HabitatWetland",0.668635347219139
"mode.HabitatWoodland",7.40871401486392
"mode.Trophic.LevelHerbivore",4.21893102991989
"mode.Trophic.LevelOmnivore",5.23567051504632
"mode.Trophic.LevelScavenger",0.00931038454794904
"mode.Primary.LifestyleAquatic",0.406327532390465
"mode.Primary.LifestyleGeneralist",7.07376164943192
"mode.Primary.LifestyleInsessorial",4.37302107716067
"mode.Primary.LifestyleTerrestrial",4.15181687612674
"mean.Latitude.span",36.465110471286
"mean.Centroid.Latitude",37.2609025937939
"mean.Centroid.Longitude",100
"mean.devmode",56.4368599441033
