"","Overall"
"mean.beak.size.pc1",64.6381773794722
"mean.Tarsus.Length",64.2332562636975
"mean.Wing.Length",54.4265481392115
"mean.Hand.Wing.Index",59.2707127702219
"mean.Tail.Length",37.8008233830341
"mean.Mass",63.7986621195065
"mean.Habitat.Density",36.1701443681374
"mean.Migration",15.7887276968444
"mean.Brain.Mass..g.",60.4272836617579
"mean.clutch.size",35.8930858448733
"mean.Maximum.longevity",62.2236282730098
"mean.GenLength",68.4316682850646
"mean.Range.Size",40.1705631681334
"mean.Annualtemp",55.6894527913359
"mean.AnnualPrecipitation",44.617637471606
"mean.Abundance.estimate.1.1.matched",41.6275849765319
"mode.HabitatDesert",1.7327985314253
"mode.HabitatForest",15.9765707929165
"mode.HabitatGrassland",8.12325904103126
"mode.HabitatHuman Modified",1.79807506219367
"mode.HabitatMarine",27.048226420076
"mode.HabitatRiverine",2.71828846160049
"mode.HabitatRock",0.891395736344589
"mode.HabitatShrubland",5.84661041109698
"mode.HabitatWetland",12.4033487236222
"mode.HabitatWoodland",5.30567903632031
"mode.Trophic.LevelHerbivore",10.86219209857
"mode.Trophic.LevelOmnivore",6.95018400150915
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",10.619779255726
"mode.Primary.LifestyleGeneralist",3.73213319217651
"mode.Primary.LifestyleInsessorial",15.3620862430831
"mode.Primary.LifestyleTerrestrial",8.78714737099588
"mean.Latitude.span",50.5530845254605
"mean.Centroid.Latitude",44.0137021490521
"mean.Centroid.Longitude",39.4579140359779
"mean.devmode",100
