"","Overall"
"mean.beak.size.pc1",56.9792244069034
"mean.Tarsus.Length",65.4522648455244
"mean.Wing.Length",58.9175052861323
"mean.Hand.Wing.Index",55.1175080587139
"mean.Tail.Length",100
"mean.Mass",80.2778799442744
"mean.Habitat.Density",9.35140830609692
"mean.Migration",8.61166354734306
"mean.Brain.Mass..g.",77.4080902496429
"mean.clutch.size",90.7393208177992
"mean.Maximum.longevity",47.7052616770428
"mean.GenLength",42.0354807759694
"mean.Range.Size",43.9110803377929
"mean.Annualtemp",53.7602837401691
"mean.AnnualPrecipitation",47.9449750893996
"mean.Abundance.estimate.1.1.matched",49.4806064850495
"mode.HabitatDesert",0
"mode.HabitatForest",7.43977055965658
"mode.HabitatGrassland",9.44207018494595
"mode.HabitatHuman Modified",0.330571514887491
"mode.HabitatMarine",0.457296691736904
"mode.HabitatRiverine",3.43048109540478
"mode.HabitatRock",0.0142232957417145
"mode.HabitatShrubland",4.84544670868691
"mode.HabitatWetland",11.762012222203
"mode.HabitatWoodland",2.94192594491939
"mode.Trophic.LevelHerbivore",23.7388246659337
"mode.Trophic.LevelOmnivore",22.7437689632294
"mode.Trophic.LevelScavenger",0.0220044591375588
"mode.Primary.LifestyleAquatic",0.523990411822743
"mode.Primary.LifestyleGeneralist",3.15031475314201
"mode.Primary.LifestyleInsessorial",11.0281264375726
"mode.Primary.LifestyleTerrestrial",20.0352457136219
"mean.Latitude.span",46.6415485563259
"mean.Centroid.Latitude",49.3390788677042
"mean.Centroid.Longitude",74.2121953092064
