"","Overall"
"mean.beak.size.pc1",75.2445140402913
"mean.Tarsus.Length",81.8370068681418
"mean.Wing.Length",81.8772647613647
"mean.Hand.Wing.Index",98.9885643801297
"mean.Tail.Length",75.3926000029933
"mean.Mass",81.2068673385251
"mean.Habitat.Density",30.4189771135648
"mean.Migration",17.8996105541312
"mean.Brain.Mass..g.",85.3831126615286
"mean.clutch.size",79.02925013327
"mean.Maximum.longevity",97.969700441011
"mean.GenLength",93.2787742040482
"mean.Range.Size",86.5993867620545
"mean.Annualtemp",100
"mean.AnnualPrecipitation",84.6842264395766
"mean.Abundance.estimate.1.1.matched",92.4007133399305
"mode.HabitatDesert",6.51734228585591
"mode.HabitatForest",15.8936351327067
"mode.HabitatGrassland",11.4242919929549
"mode.HabitatHuman Modified",4.28417471275716
"mode.HabitatMarine",6.80486649525868
"mode.HabitatRiverine",3.09950526033998
"mode.HabitatRock",7.11053786513945
"mode.HabitatShrubland",16.9619224450626
"mode.HabitatWetland",9.41330467956252
"mode.HabitatWoodland",10.5070170112535
"mode.Trophic.LevelHerbivore",35.1225217934733
"mode.Trophic.LevelOmnivore",14.1763754953494
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",7.6915582407853
"mode.Primary.LifestyleGeneralist",8.08462567901303
"mode.Primary.LifestyleInsessorial",14.9762464756004
"mode.Primary.LifestyleTerrestrial",11.5780325271802
"mean.Latitude.span",84.0802710351321
"mean.Centroid.Latitude",95.2802613725266
"mean.Centroid.Longitude",94.8168792244468
"mean.devmode",76.3720406464042
