"","Overall"
"mean.beak.size.pc1",41.7170393586622
"mean.Tarsus.Length",43.3503487624009
"mean.Wing.Length",52.5541072612098
"mean.Hand.Wing.Index",43.8984238070423
"mean.Tail.Length",43.1740151960862
"mean.Mass",43.4612324042749
"mean.Habitat.Density",11.101057798371
"mean.Migration",10.2710721398423
"mean.Brain.Mass..g.",47.4947706065725
"mean.clutch.size",28.3255560697019
"mean.Maximum.longevity",40.2451762117826
"mean.GenLength",57.2756830969422
"mean.Range.Size",50.7264104488249
"mean.Annualtemp",35.8327378941988
"mean.AnnualPrecipitation",50.6730016046699
"mean.Abundance.estimate.1.1.matched",40.7228110010875
"mode.HabitatDesert",0
"mode.HabitatForest",5.93676103397056
"mode.HabitatGrassland",2.89167792118408
"mode.HabitatHuman Modified",0.797773404599008
"mode.HabitatMarine",1.57234608692206
"mode.HabitatRiverine",1.29717291896945
"mode.HabitatRock",0.0888776530496052
"mode.HabitatShrubland",6.00266738611318
"mode.HabitatWetland",4.4577942380233
"mode.HabitatWoodland",3.50920239272375
"mode.Trophic.LevelHerbivore",4.9878739645924
"mode.Trophic.LevelOmnivore",9.68746224387307
"mode.Trophic.LevelScavenger",0.0150062829289033
"mode.Primary.LifestyleAquatic",0.878663101468075
"mode.Primary.LifestyleGeneralist",12.2927015296645
"mode.Primary.LifestyleInsessorial",7.12249189386831
"mode.Primary.LifestyleTerrestrial",6.09497014093907
"mean.Latitude.span",61.4673061172277
"mean.Centroid.Latitude",36.2258332194458
"mean.Centroid.Longitude",100
