"","Overall"
"mean.beak.size.pc1",64.5269430847242
"mean.Tarsus.Length",61.0789719072665
"mean.Wing.Length",53.1031132008212
"mean.Hand.Wing.Index",100
"mean.Tail.Length",53.486516001691
"mean.Mass",57.9624649311956
"mean.Habitat.Density",12.8895626327926
"mean.Migration",12.7250757223435
"mean.Brain.Mass..g.",47.9911632436335
"mean.clutch.size",85.2395179110478
"mean.Maximum.longevity",46.0783494753322
"mean.GenLength",54.9494530038239
"mean.Range.Size",39.4146772604973
"mean.Annualtemp",59.4163211883145
"mean.AnnualPrecipitation",46.4514721292889
"mean.Abundance.estimate.1.1.matched",50.9232259190812
"mode.HabitatDesert",0
"mode.HabitatForest",6.17773434509309
"mode.HabitatGrassland",7.07134629850631
"mode.HabitatHuman Modified",1.99633961590528
"mode.HabitatMarine",9.28736542549986
"mode.HabitatRiverine",5.35215855961838
"mode.HabitatRock",0.124867191839917
"mode.HabitatShrubland",4.31664674548282
"mode.HabitatWetland",2.71814525571739
"mode.HabitatWoodland",4.39865713685345
"mode.Trophic.LevelHerbivore",19.1060484064154
"mode.Trophic.LevelOmnivore",4.93012451753294
"mode.Trophic.LevelScavenger",0.0165227747100735
"mode.Primary.LifestyleAquatic",0.674411000170765
"mode.Primary.LifestyleGeneralist",1.34186344018459
"mode.Primary.LifestyleInsessorial",6.10781143482088
"mode.Primary.LifestyleTerrestrial",9.24766411217048
"mean.Latitude.span",45.3057923892473
"mean.Centroid.Latitude",47.257365775927
"mean.Centroid.Longitude",67.5882585392026
"mean.devmode",64.7304484444698
