"","Overall"
"mean.beak.size.pc1",47.6806069490105
"mean.Tarsus.Length",39.4009181699975
"mean.Wing.Length",57.2439068891535
"mean.Hand.Wing.Index",58.8053603520746
"mean.Tail.Length",51.2655094408187
"mean.Mass",48.9225761455938
"mean.Habitat.Density",19.9748713900182
"mean.Migration",9.07656227354743
"mean.Brain.Mass..g.",38.4507525015427
"mean.clutch.size",62.0855255994935
"mean.Maximum.longevity",84.006875848219
"mean.GenLength",43.6873393524503
"mean.Range.Size",63.5201832324865
"mean.Annualtemp",84.9703008247578
"mean.AnnualPrecipitation",86.7139644130449
"mean.Abundance.estimate.1.1.matched",66.1156208301985
"mode.HabitatDesert",0.0559693296228884
"mode.HabitatForest",12.4992594785042
"mode.HabitatGrassland",5.01459060267047
"mode.HabitatHuman Modified",1.61184173654953
"mode.HabitatMarine",1.40015207924115
"mode.HabitatRiverine",0.570534947765924
"mode.HabitatRock",0.782289267547492
"mode.HabitatShrubland",11.0286840501299
"mode.HabitatWetland",6.02638969474299
"mode.HabitatWoodland",2.99482589245424
"mode.Trophic.LevelHerbivore",47.2689741388256
"mode.Trophic.LevelOmnivore",5.79844620692958
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",1.34278131910226
"mode.Primary.LifestyleGeneralist",2.56982714722023
"mode.Primary.LifestyleInsessorial",6.4191643652083
"mode.Primary.LifestyleTerrestrial",11.9095296041048
"mean.Latitude.span",61.0705013316685
"mean.Centroid.Latitude",72.0306568253964
"mean.Centroid.Longitude",80.9564924482067
"mean.devmode",100
