"","Overall"
"mean.beak.size.pc1",57.9058970205225
"mean.Tarsus.Length",50.6776848551908
"mean.Wing.Length",59.7952283919657
"mean.Hand.Wing.Index",67.4288050603418
"mean.Tail.Length",73.540944650906
"mean.Mass",63.9011897823154
"mean.Habitat.Density",12.6635904156638
"mean.Migration",13.7330752367771
"mean.Brain.Mass..g.",50.8187470935471
"mean.clutch.size",53.368482415564
"mean.Maximum.longevity",74.1777372979732
"mean.GenLength",56.3919677886602
"mean.Range.Size",67.671587939826
"mean.Annualtemp",75.1126537859765
"mean.AnnualPrecipitation",100
"mean.Abundance.estimate.1.1.matched",62.4250524581396
"mode.HabitatDesert",0
"mode.HabitatForest",9.25062691379609
"mode.HabitatGrassland",12.1753421954414
"mode.HabitatHuman Modified",0.914203468507282
"mode.HabitatMarine",11.2386178592322
"mode.HabitatRiverine",0.502081632840235
"mode.HabitatRock",0.097051002484325
"mode.HabitatShrubland",9.85885511508254
"mode.HabitatWetland",3.62499923122819
"mode.HabitatWoodland",2.84757979358593
"mode.Trophic.LevelHerbivore",8.30659874880032
"mode.Trophic.LevelOmnivore",13.154300453136
"mode.Trophic.LevelScavenger",0.000510618524352597
"mode.Primary.LifestyleAquatic",1.19512314754253
"mode.Primary.LifestyleGeneralist",10.6528632760401
"mode.Primary.LifestyleInsessorial",9.64179785164261
"mode.Primary.LifestyleTerrestrial",6.52015944226594
"mean.Latitude.span",80.1168901541846
"mean.Centroid.Latitude",76.7360992879597
"mean.Centroid.Longitude",65.4973221703283
