"","Overall"
"mean.beak.size.pc1",61.3142740066267
"mean.Tarsus.Length",50.2176103534734
"mean.Wing.Length",100
"mean.Hand.Wing.Index",69.507765215364
"mean.Tail.Length",38.2277009003593
"mean.Mass",75.951700012937
"mean.Habitat.Density",6.80421737106544
"mean.Migration",3.86168167826646
"mean.Brain.Mass..g.",63.3009163231538
"mean.clutch.size",17.8792551095364
"mean.Maximum.longevity",42.027756488095
"mean.GenLength",60.4441588985765
"mean.Range.Size",25.1127149308284
"mean.Annualtemp",34.6339150095142
"mean.AnnualPrecipitation",26.0328816660268
"mean.Abundance.estimate.1.1.matched",31.2311228265364
"mode.HabitatDesert",0.13418855596092
"mode.HabitatForest",5.19009137107616
"mode.HabitatGrassland",2.42212296634826
"mode.HabitatHuman Modified",0.974060500113241
"mode.HabitatMarine",1.63029102834098
"mode.HabitatRiverine",2.45424849252596
"mode.HabitatRock",0.119548370006746
"mode.HabitatShrubland",2.39415645914968
"mode.HabitatWetland",2.98075241627527
"mode.HabitatWoodland",4.68533708968386
"mode.Trophic.LevelHerbivore",6.8162151018302
"mode.Trophic.LevelOmnivore",3.04858863882559
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",2.62818121120685
"mode.Primary.LifestyleGeneralist",1.13028613812328
"mode.Primary.LifestyleInsessorial",6.43536180234618
"mode.Primary.LifestyleTerrestrial",2.51589496313562
"mean.Latitude.span",22.0718530580341
"mean.Centroid.Latitude",27.9297424125019
"mean.Centroid.Longitude",31.3012740009414
