"","Overall"
"mean.beak.size.pc1",25.7704605437625
"mean.Tarsus.Length",34.2533020765462
"mean.Wing.Length",33.3057410321056
"mean.Hand.Wing.Index",34.8348221788485
"mean.Tail.Length",44.5021420583968
"mean.Mass",30.365825861099
"mean.Habitat.Density",18.3033747082981
"mean.Migration",11.5675968811938
"mean.Brain.Mass..g.",28.1567411489328
"mean.clutch.size",35.5696094123856
"mean.Maximum.longevity",33.5483834196569
"mean.GenLength",28.1522381441744
"mean.Range.Size",39.6347974528627
"mean.Annualtemp",44.1839572717235
"mean.AnnualPrecipitation",58.7379518608858
"mean.Abundance.estimate.1.1.matched",40.0571274103475
"mode.HabitatDesert",0.0238444760136741
"mode.HabitatForest",5.92765998242445
"mode.HabitatGrassland",1.16050678232197
"mode.HabitatHuman Modified",0.537994779902309
"mode.HabitatMarine",1.90145676128717
"mode.HabitatRiverine",0.921480853990094
"mode.HabitatRock",0.242886491187391
"mode.HabitatShrubland",6.39381481335645
"mode.HabitatWetland",2.19173291569824
"mode.HabitatWoodland",8.87766141848319
"mode.Trophic.LevelHerbivore",12.4484152622285
"mode.Trophic.LevelOmnivore",3.22196466120736
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",0.380316801599005
"mode.Primary.LifestyleGeneralist",1.21468417748022
"mode.Primary.LifestyleInsessorial",10.6984135565623
"mode.Primary.LifestyleTerrestrial",5.73958947971492
"mean.Latitude.span",54.5786561732818
"mean.Centroid.Latitude",38.2942665272598
"mean.Centroid.Longitude",100
"mean.devmode",79.8701305080366
