"","Overall"
"mean.beak.size.pc1",75.9404326161236
"mean.Tarsus.Length",83.4216578862431
"mean.Wing.Length",100
"mean.Hand.Wing.Index",80.9649937716342
"mean.Tail.Length",76.848777599845
"mean.Mass",85.1823208806337
"mean.Habitat.Density",27.2320446013798
"mean.Migration",15.3758251234864
"mean.Brain.Mass..g.",76.649161692447
"mean.clutch.size",48.8924752221782
"mean.Maximum.longevity",71.4089229840092
"mean.GenLength",70.1134818013394
"mean.Range.Size",82.109532704156
"mean.Annualtemp",70.8526065107519
"mean.AnnualPrecipitation",77.5955008373532
"mean.Abundance.estimate.1.1.matched",69.1168808306766
"mode.HabitatDesert",0
"mode.HabitatForest",11.0551440863196
"mode.HabitatGrassland",8.0893516733113
"mode.HabitatHuman Modified",8.25593090985699
"mode.HabitatMarine",2.38722319991629
"mode.HabitatRiverine",0.504785820321317
"mode.HabitatRock",0.527264588460701
"mode.HabitatShrubland",9.63633314454302
"mode.HabitatWetland",23.1284287778701
"mode.HabitatWoodland",16.4798909550138
"mode.Trophic.LevelHerbivore",15.9647341950865
"mode.Trophic.LevelOmnivore",11.5911871165606
"mode.Trophic.LevelScavenger",4.22479099224102
"mode.Primary.LifestyleAquatic",6.68307258422829
"mode.Primary.LifestyleGeneralist",15.4944633728328
"mode.Primary.LifestyleInsessorial",17.3250342184942
"mode.Primary.LifestyleTerrestrial",11.1203402342533
"mean.Latitude.span",78.9326591656277
"mean.Centroid.Latitude",81.8034211794315
"mean.Centroid.Longitude",83.9773436570462
"mean.devmode",82.5088847098288
