"","Overall"
"mean.beak.size.pc1",29.7891308074462
"mean.Tarsus.Length",39.0969799023197
"mean.Wing.Length",40.5261914124592
"mean.Hand.Wing.Index",16.5034019426324
"mean.Tail.Length",24.5761787820959
"mean.Mass",60.3116248433574
"mean.Habitat.Density",8.7577762302742
"mean.Migration",2.83565732528577
"mean.Brain.Mass..g.",39.5602951367872
"mean.clutch.size",15.3096721521429
"mean.Maximum.longevity",29.3336604989213
"mean.GenLength",23.4513429565006
"mean.Range.Size",13.4666251886615
"mean.Annualtemp",17.129953911912
"mean.AnnualPrecipitation",19.9123803517754
"mean.Abundance.estimate.1.1.matched",16.2606567884616
"mode.HabitatDesert",0
"mode.HabitatForest",7.61313117568207
"mode.HabitatGrassland",1.01940765311997
"mode.HabitatHuman Modified",0.0734358758231874
"mode.HabitatMarine",1.06091183726449
"mode.HabitatRiverine",0.128393439755645
"mode.HabitatRock",0.0394274332393873
"mode.HabitatShrubland",1.10678600512164
"mode.HabitatWetland",6.27700990185609
"mode.HabitatWoodland",0.612107377761172
"mode.Trophic.LevelHerbivore",1.62869550204436
"mode.Trophic.LevelOmnivore",2.05627004551028
"mode.Trophic.LevelScavenger",0.00192574758703005
"mode.Primary.LifestyleAquatic",1.03551873728374
"mode.Primary.LifestyleGeneralist",0.481978096684703
"mode.Primary.LifestyleInsessorial",9.63630259490752
"mode.Primary.LifestyleTerrestrial",3.58946077709983
"mean.Latitude.span",16.1597737773603
"mean.Centroid.Latitude",13.5619704286154
"mean.Centroid.Longitude",24.4811678485712
"mean.devmode",100
