"","Overall"
"mean.beak.size.pc1",67.6866323920172
"mean.Tarsus.Length",49.1693398732912
"mean.Wing.Length",82.5603575359753
"mean.Hand.Wing.Index",55.1614794840664
"mean.Tail.Length",41.3042932574397
"mean.Mass",86.3709238613501
"mean.Habitat.Density",8.27010832874527
"mean.Migration",13.8391242888818
"mean.Brain.Mass..g.",61.9913168302493
"mean.clutch.size",35.4680342389015
"mean.Maximum.longevity",50.3435542614044
"mean.GenLength",66.8753202732586
"mean.Range.Size",36.9748426722987
"mean.Annualtemp",53.4060569552436
"mean.AnnualPrecipitation",38.0002592173242
"mean.Abundance.estimate.1.1.matched",45.6364182882411
"mode.HabitatDesert",0.0406234651288079
"mode.HabitatForest",6.71524561788777
"mode.HabitatGrassland",7.37290518317616
"mode.HabitatHuman Modified",0.740385174818603
"mode.HabitatMarine",0.753967843757787
"mode.HabitatRiverine",0.913577688847954
"mode.HabitatRock",0.427373177857152
"mode.HabitatShrubland",6.32604957638131
"mode.HabitatWetland",1.33605948641472
"mode.HabitatWoodland",7.70698907220024
"mode.Trophic.LevelHerbivore",9.47859514419517
"mode.Trophic.LevelOmnivore",7.21906736661406
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",0.388578880602759
"mode.Primary.LifestyleGeneralist",6.01564012329997
"mode.Primary.LifestyleInsessorial",5.57535072898935
"mode.Primary.LifestyleTerrestrial",7.1947933983101
"mean.Latitude.span",33.0408684462824
"mean.Centroid.Latitude",50.9213975925402
"mean.Centroid.Longitude",73.8595052257754
"mean.devmode",100
