"","Overall"
"mean.beak.size.pc1",81.7854036581546
"mean.Tarsus.Length",100
"mean.Wing.Length",73.6386157037516
"mean.Hand.Wing.Index",86.7393056365597
"mean.Tail.Length",48.4673278639585
"mean.Mass",53.6543599428744
"mean.Habitat.Density",23.4102826745484
"mean.Migration",20.109000654597
"mean.Brain.Mass..g.",57.8750683079375
"mean.clutch.size",50.1025781510679
"mean.Maximum.longevity",71.378205377758
"mean.GenLength",76.8627533890114
"mean.Range.Size",67.5306779532855
"mean.Annualtemp",57.4346727530076
"mean.AnnualPrecipitation",61.1714339507923
"mean.Abundance.estimate.1.1.matched",56.0059859070393
"mode.HabitatDesert",1.07299835443699
"mode.HabitatForest",12.2697279851491
"mode.HabitatGrassland",6.9130437467487
"mode.HabitatHuman Modified",0.730674864138761
"mode.HabitatMarine",16.8668562816787
"mode.HabitatRiverine",1.58188672506015
"mode.HabitatRock",0.00369830266606685
"mode.HabitatShrubland",3.68704568926766
"mode.HabitatWetland",11.3953231943561
"mode.HabitatWoodland",5.99463212698871
"mode.Trophic.LevelHerbivore",34.1779885832769
"mode.Trophic.LevelOmnivore",9.22539689950957
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",2.18055689314936
"mode.Primary.LifestyleGeneralist",1.56546135396811
"mode.Primary.LifestyleInsessorial",8.53750677347585
"mode.Primary.LifestyleTerrestrial",9.14221964297999
"mean.Latitude.span",67.8530393052436
"mean.Centroid.Latitude",49.1362900272611
"mean.Centroid.Longitude",65.2297002961035
