"","Overall"
"mean.beak.size.pc1",75.9840296506114
"mean.Tarsus.Length",60.3124258745392
"mean.Wing.Length",96.1120806302517
"mean.Hand.Wing.Index",71.554038554593
"mean.Tail.Length",77.4470688294469
"mean.Mass",92.1412032701236
"mean.Habitat.Density",16.4891067740771
"mean.Migration",8.5330290216577
"mean.Brain.Mass..g.",70.4513760018356
"mean.clutch.size",38.5774335443594
"mean.Maximum.longevity",78.2346612923198
"mean.GenLength",63.7965925432968
"mean.Range.Size",67.8068163693848
"mean.Annualtemp",62.8605978185459
"mean.AnnualPrecipitation",79.8379171249415
"mean.Abundance.estimate.1.1.matched",62.4138123636202
"mode.HabitatDesert",0
"mode.HabitatForest",8.62457604377149
"mode.HabitatGrassland",6.27771788050076
"mode.HabitatHuman Modified",4.63918428631653
"mode.HabitatMarine",1.05486277408238
"mode.HabitatRiverine",0.858451221852803
"mode.HabitatRock",0.154834318498396
"mode.HabitatShrubland",5.70637027198933
"mode.HabitatWetland",15.4030718213649
"mode.HabitatWoodland",7.75212233630093
"mode.Trophic.LevelHerbivore",9.5734024044247
"mode.Trophic.LevelOmnivore",12.6538093568859
"mode.Trophic.LevelScavenger",2.13624498439907
"mode.Primary.LifestyleAquatic",2.77361508383557
"mode.Primary.LifestyleGeneralist",13.0440945855037
"mode.Primary.LifestyleInsessorial",11.4613239832524
"mode.Primary.LifestyleTerrestrial",7.16377424834981
"mean.Latitude.span",74.8394047129891
"mean.Centroid.Latitude",71.3095094654074
"mean.Centroid.Longitude",100
