"","Overall"
"mean.beak.size.pc1",42.6608888887351
"mean.Tarsus.Length",44.745515995326
"mean.Wing.Length",50.9996666970332
"mean.Hand.Wing.Index",43.1384624744317
"mean.Tail.Length",78.5917534940326
"mean.Mass",42.5154466986566
"mean.Habitat.Density",11.2456193313361
"mean.Migration",7.81308696647378
"mean.Brain.Mass..g.",60.768585195758
"mean.clutch.size",34.8620525279294
"mean.Maximum.longevity",62.4890731508005
"mean.GenLength",55.243984166679
"mean.Range.Size",44.3213714626614
"mean.Annualtemp",49.9429068583785
"mean.AnnualPrecipitation",100
"mean.Abundance.estimate.1.1.matched",43.9361712030425
"mode.HabitatDesert",0.125261098763926
"mode.HabitatForest",6.66043434378551
"mode.HabitatGrassland",9.78868888937059
"mode.HabitatHuman Modified",0.389577839352107
"mode.HabitatMarine",0.422057987053114
"mode.HabitatRiverine",0.0413201597692343
"mode.HabitatRock",0.773967009680007
"mode.HabitatShrubland",8.18291841227686
"mode.HabitatWetland",1.3937544919888
"mode.HabitatWoodland",11.0232045599203
"mode.Trophic.LevelHerbivore",3.65794411745323
"mode.Trophic.LevelOmnivore",10.2153194473362
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",0.546212283650799
"mode.Primary.LifestyleGeneralist",2.41350306293758
"mode.Primary.LifestyleInsessorial",8.16175775393504
"mode.Primary.LifestyleTerrestrial",8.21060697874678
"mean.Latitude.span",53.1237411108255
"mean.Centroid.Latitude",45.402546305879
"mean.Centroid.Longitude",77.7117239486439
