"","Overall"
"mean.beak.size.pc1",62.5490098007969
"mean.Tarsus.Length",84.4545898663641
"mean.Wing.Length",100
"mean.Hand.Wing.Index",72.0994427431826
"mean.Tail.Length",78.6407460792338
"mean.Mass",96.2157536430062
"mean.Habitat.Density",10.7625673709859
"mean.Migration",10.1544481749925
"mean.Brain.Mass..g.",83.2036522889558
"mean.clutch.size",48.3277535059837
"mean.Maximum.longevity",61.9401506410429
"mean.GenLength",76.9641284891211
"mean.Range.Size",48.4413940706215
"mean.Annualtemp",56.1531590519753
"mean.AnnualPrecipitation",58.1041556508094
"mean.Abundance.estimate.1.1.matched",46.7481475915594
"mode.HabitatDesert",0.0146238690418602
"mode.HabitatForest",5.59715596770889
"mode.HabitatGrassland",15.402330489345
"mode.HabitatHuman Modified",1.09167316026732
"mode.HabitatMarine",2.54917287780869
"mode.HabitatRiverine",2.13841878172565
"mode.HabitatRock",0
"mode.HabitatShrubland",6.11609589360277
"mode.HabitatWetland",8.6812772064116
"mode.HabitatWoodland",5.12158285172205
"mode.Trophic.LevelHerbivore",7.77045391247974
"mode.Trophic.LevelOmnivore",6.84412578211733
"mode.Trophic.LevelScavenger",0.0594227484043503
"mode.Primary.LifestyleAquatic",5.76317402258483
"mode.Primary.LifestyleGeneralist",1.1167433307598
"mode.Primary.LifestyleInsessorial",7.97118087112705
"mode.Primary.LifestyleTerrestrial",6.11705097580782
"mean.Latitude.span",49.1060446975659
"mean.Centroid.Latitude",56.2195757841034
"mean.Centroid.Longitude",56.3470975433104
