"","Overall"
"mean.beak.size.pc1",56.9464456150574
"mean.Tarsus.Length",47.4403462744648
"mean.Wing.Length",45.8696622013257
"mean.Hand.Wing.Index",39.5959521119514
"mean.Tail.Length",40.2944812711819
"mean.Mass",51.5461990244259
"mean.Habitat.Density",10.2812032463815
"mean.Migration",12.7448710989841
"mean.Brain.Mass..g.",55.6607582061494
"mean.clutch.size",35.7410627108944
"mean.Maximum.longevity",56.1356643802152
"mean.GenLength",56.6325656816017
"mean.Range.Size",43.9053636468065
"mean.Annualtemp",42.3954942473906
"mean.AnnualPrecipitation",66.2956144666031
"mean.Abundance.estimate.1.1.matched",60.3870287677332
"mode.HabitatDesert",0
"mode.HabitatForest",4.70927650652968
"mode.HabitatGrassland",4.76131696460709
"mode.HabitatHuman Modified",3.85252353251258
"mode.HabitatMarine",0.838888922736132
"mode.HabitatRiverine",0.229844422460517
"mode.HabitatRock",0.17279363321188
"mode.HabitatShrubland",5.94435269009149
"mode.HabitatWetland",1.49711235871609
"mode.HabitatWoodland",9.70861969467729
"mode.Trophic.LevelHerbivore",12.4800558715003
"mode.Trophic.LevelOmnivore",11.8831525329459
"mode.Trophic.LevelScavenger",0.0707110216589393
"mode.Primary.LifestyleAquatic",0.536474540484713
"mode.Primary.LifestyleGeneralist",2.22525127091708
"mode.Primary.LifestyleInsessorial",6.44118008063482
"mode.Primary.LifestyleTerrestrial",6.32978406549993
"mean.Latitude.span",47.2875096509464
"mean.Centroid.Latitude",42.9823595711468
"mean.Centroid.Longitude",100
