"","Overall"
"mean.beak.size.pc1",75.2221573046117
"mean.Tarsus.Length",67.6816918936803
"mean.Wing.Length",100
"mean.Hand.Wing.Index",70.177011548424
"mean.Tail.Length",74.2845420973156
"mean.Mass",81.2903346556019
"mean.Habitat.Density",17.7187145371688
"mean.Migration",20.3155404378958
"mean.Brain.Mass..g.",79.9088392024932
"mean.clutch.size",65.2590272395279
"mean.Maximum.longevity",84.243671271973
"mean.GenLength",77.3045213977329
"mean.Range.Size",83.3573099304061
"mean.Annualtemp",77.0193225910713
"mean.AnnualPrecipitation",86.3419564044963
"mean.Abundance.estimate.1.1.matched",63.2189475590565
"mode.HabitatDesert",0
"mode.HabitatForest",10.3815118481385
"mode.HabitatGrassland",11.9275258086703
"mode.HabitatHuman Modified",5.780308452073
"mode.HabitatMarine",15.1530663076143
"mode.HabitatRiverine",14.7870380713391
"mode.HabitatRock",4.58376017190573
"mode.HabitatShrubland",9.47689936917187
"mode.HabitatWetland",13.7634053239284
"mode.HabitatWoodland",5.12390848069978
"mode.Trophic.LevelHerbivore",27.9240285008461
"mode.Trophic.LevelOmnivore",8.65655507746682
"mode.Trophic.LevelScavenger",0.0981952296063885
"mode.Primary.LifestyleAquatic",5.87288126539169
"mode.Primary.LifestyleGeneralist",4.18620825151798
"mode.Primary.LifestyleInsessorial",10.73858926814
"mode.Primary.LifestyleTerrestrial",11.0379063555903
"mean.Latitude.span",72.3370119327605
"mean.Centroid.Latitude",75.2395217676264
"mean.Centroid.Longitude",73.8597850683984
