"","Overall"
"mean.beak.size.pc1",48.0424576954933
"mean.Tarsus.Length",45.4715884884446
"mean.Wing.Length",51.4931913409846
"mean.Hand.Wing.Index",64.7805438247908
"mean.Tail.Length",46.793964914802
"mean.Mass",44.1114555641376
"mean.Habitat.Density",16.5177106171773
"mean.Migration",9.0477011857594
"mean.Brain.Mass..g.",48.8811945317851
"mean.clutch.size",52.5073372112533
"mean.Maximum.longevity",57.5127963793558
"mean.GenLength",50.6447392145338
"mean.Range.Size",47.8411936011662
"mean.Annualtemp",69.3948510620334
"mean.AnnualPrecipitation",100
"mean.Abundance.estimate.1.1.matched",55.0811674872059
"mode.HabitatDesert",0
"mode.HabitatForest",11.379937226663
"mode.HabitatGrassland",2.51229602524805
"mode.HabitatHuman Modified",3.55520019103338
"mode.HabitatMarine",8.87164370537242
"mode.HabitatRiverine",1.22167480280361
"mode.HabitatRock",0.414103803219186
"mode.HabitatShrubland",3.85317460711514
"mode.HabitatWetland",8.62799884346258
"mode.HabitatWoodland",6.11726415151053
"mode.Trophic.LevelHerbivore",5.12856354069734
"mode.Trophic.LevelOmnivore",6.78719355519756
"mode.Trophic.LevelScavenger",0.375017894014858
"mode.Primary.LifestyleAquatic",2.92317877706874
"mode.Primary.LifestyleGeneralist",2.25847115732677
"mode.Primary.LifestyleInsessorial",7.23450448992783
"mode.Primary.LifestyleTerrestrial",7.22612792239444
"mean.Latitude.span",54.5841156796982
"mean.Centroid.Latitude",74.259863580695
"mean.Centroid.Longitude",72.2955944366987
