"","Overall"
"mean.beak.size.pc1",38.4348807373226
"mean.Tarsus.Length",77.4273120769434
"mean.Wing.Length",41.5299519622554
"mean.Hand.Wing.Index",60.6204866372391
"mean.Tail.Length",34.8269544520789
"mean.Mass",41.0808837173863
"mean.Habitat.Density",10.9301974256735
"mean.Migration",9.71075362618494
"mean.Brain.Mass..g.",52.1211719825001
"mean.clutch.size",28.1245208022065
"mean.Maximum.longevity",69.0200005954163
"mean.GenLength",59.7526529285557
"mean.Range.Size",43.315167488079
"mean.Annualtemp",53.1912730192133
"mean.AnnualPrecipitation",100
"mean.Abundance.estimate.1.1.matched",37.5408803365968
"mode.HabitatDesert",0.308870321801974
"mode.HabitatForest",10.4591274027085
"mode.HabitatGrassland",1.95756503466268
"mode.HabitatHuman Modified",0.82328668859351
"mode.HabitatMarine",19.9514398762229
"mode.HabitatRiverine",0.949889255394656
"mode.HabitatRock",0.0358149871741802
"mode.HabitatShrubland",3.06154201243244
"mode.HabitatWetland",3.24561127917863
"mode.HabitatWoodland",2.90577611536678
"mode.Trophic.LevelHerbivore",7.29442646894122
"mode.Trophic.LevelOmnivore",5.10127776941987
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",1.20738818878275
"mode.Primary.LifestyleGeneralist",0.94805919461979
"mode.Primary.LifestyleInsessorial",6.93653464406034
"mode.Primary.LifestyleTerrestrial",4.82744546669158
"mean.Latitude.span",52.7994807316362
"mean.Centroid.Latitude",52.7474382280159
"mean.Centroid.Longitude",68.5246095358305
