"","Overall"
"mean.beak.size.pc1",72.1929932092191
"mean.Tarsus.Length",82.1893417792572
"mean.Wing.Length",77.6219611786212
"mean.Hand.Wing.Index",86.0131643848278
"mean.Tail.Length",73.8521287518684
"mean.Mass",66.9859239375926
"mean.Habitat.Density",26.572098193926
"mean.Migration",18.6107815808141
"mean.Brain.Mass..g.",56.9151517333313
"mean.clutch.size",52.0035594953894
"mean.Maximum.longevity",72.5567095103914
"mean.GenLength",72.5713170471378
"mean.Range.Size",69.4857552268987
"mean.Annualtemp",100
"mean.AnnualPrecipitation",60.9861945454991
"mean.Abundance.estimate.1.1.matched",77.6452772705204
"mode.HabitatDesert",1.78913647152724
"mode.HabitatForest",12.9365736879601
"mode.HabitatGrassland",10.2585758652617
"mode.HabitatHuman Modified",0.928659636576053
"mode.HabitatMarine",21.8848205875581
"mode.HabitatRiverine",6.72395166714849
"mode.HabitatRock",0.191567343888909
"mode.HabitatShrubland",7.81841110966885
"mode.HabitatWetland",6.36631160013302
"mode.HabitatWoodland",5.18774472005698
"mode.Trophic.LevelHerbivore",20.405782054259
"mode.Trophic.LevelOmnivore",7.54175499439952
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",1.22005577727835
"mode.Primary.LifestyleGeneralist",2.69516215785725
"mode.Primary.LifestyleInsessorial",8.07586023059912
"mode.Primary.LifestyleTerrestrial",6.84641180117829
"mean.Latitude.span",75.0796145921067
"mean.Centroid.Latitude",73.2499117778897
"mean.Centroid.Longitude",74.0858590265508
