"","Overall"
"mean.beak.size.pc1",56.420905468629
"mean.Tarsus.Length",48.2753467445278
"mean.Wing.Length",51.4948203909651
"mean.Hand.Wing.Index",52.2159514787049
"mean.Tail.Length",48.366988930578
"mean.Mass",54.2353512146961
"mean.Habitat.Density",37.69393744136
"mean.Migration",16.7325324923878
"mean.Brain.Mass..g.",50.8097720590978
"mean.clutch.size",62.0248698737022
"mean.Maximum.longevity",62.6922009135817
"mean.GenLength",63.1143426351298
"mean.Range.Size",56.667241765835
"mean.Annualtemp",68.1920173690988
"mean.AnnualPrecipitation",100
"mean.Abundance.estimate.1.1.matched",74.942904045439
"mode.HabitatDesert",0
"mode.HabitatForest",29.3655396910324
"mode.HabitatGrassland",5.15134594849004
"mode.HabitatHuman Modified",3.26677374523306
"mode.HabitatMarine",2.00603059465882
"mode.HabitatRiverine",0.241514942095658
"mode.HabitatRock",0.40713108795919
"mode.HabitatShrubland",18.2562037589
"mode.HabitatWetland",5.28418623509051
"mode.HabitatWoodland",8.44811530377878
"mode.Trophic.LevelHerbivore",39.4911108965672
"mode.Trophic.LevelOmnivore",11.4104345010157
"mode.Trophic.LevelScavenger",0.162515059851294
"mode.Primary.LifestyleAquatic",2.51433921349977
"mode.Primary.LifestyleGeneralist",2.18454365232298
"mode.Primary.LifestyleInsessorial",13.8263843530484
"mode.Primary.LifestyleTerrestrial",8.92933332298928
"mean.Latitude.span",49.1904965752465
"mean.Centroid.Latitude",82.6871996237517
"mean.Centroid.Longitude",71.9579865204811
