"","Overall"
"mean.beak.size.pc1",50.2303181214584
"mean.Tarsus.Length",38.9507770382621
"mean.Wing.Length",97.7829722115829
"mean.Hand.Wing.Index",45.3872830067295
"mean.Tail.Length",39.1628805348001
"mean.Mass",100
"mean.Habitat.Density",7.58897500214828
"mean.Migration",3.1359917737644
"mean.Brain.Mass..g.",49.1057826706041
"mean.clutch.size",9.52096927623573
"mean.Maximum.longevity",28.786284151169
"mean.GenLength",36.0249451517052
"mean.Range.Size",15.6417876343845
"mean.Annualtemp",18.6674850538893
"mean.AnnualPrecipitation",19.3173296939428
"mean.Abundance.estimate.1.1.matched",12.1515108034152
"mode.HabitatDesert",0.0309062501550696
"mode.HabitatForest",2.42353033500825
"mode.HabitatGrassland",2.07989940543773
"mode.HabitatHuman Modified",0.396333506105018
"mode.HabitatMarine",1.27574197174902
"mode.HabitatRiverine",0
"mode.HabitatRock",0.111235489607356
"mode.HabitatShrubland",1.35908655138667
"mode.HabitatWetland",2.67307482936784
"mode.HabitatWoodland",5.79993592888391
"mode.Trophic.LevelHerbivore",2.25024500656577
"mode.Trophic.LevelOmnivore",5.19894217108622
"mode.Trophic.LevelScavenger",0.0297599952366445
"mode.Primary.LifestyleAquatic",0.24535795838752
"mode.Primary.LifestyleGeneralist",1.09603600312722
"mode.Primary.LifestyleInsessorial",9.62152750395383
"mode.Primary.LifestyleTerrestrial",5.14455827002308
"mean.Latitude.span",18.8841107485951
"mean.Centroid.Latitude",14.9143246746296
"mean.Centroid.Longitude",30.9645909592696
