"","Overall"
"mean.beak.size.pc1",65.6442405098211
"mean.Tarsus.Length",80.7489358390253
"mean.Wing.Length",67.5842096772054
"mean.Hand.Wing.Index",93.7597972430731
"mean.Tail.Length",73.6763510344721
"mean.Mass",73.5061239323319
"mean.Habitat.Density",22.9901743744202
"mean.Migration",13.6339177924711
"mean.Brain.Mass..g.",72.5104268487475
"mean.clutch.size",67.334988183471
"mean.Maximum.longevity",93.5176587944314
"mean.GenLength",88.8839369712366
"mean.Range.Size",84.7771986814564
"mean.Annualtemp",93.5899715939263
"mean.AnnualPrecipitation",76.2958831453837
"mean.Abundance.estimate.1.1.matched",79.5460682129147
"mode.HabitatDesert",3.41818508854986
"mode.HabitatForest",10.3977211450777
"mode.HabitatGrassland",8.79469915646673
"mode.HabitatHuman Modified",2.50454638292272
"mode.HabitatMarine",3.79303867072463
"mode.HabitatRiverine",1.69802910254926
"mode.HabitatRock",4.30854872456941
"mode.HabitatShrubland",14.5298275744343
"mode.HabitatWetland",6.48859661378508
"mode.HabitatWoodland",6.61872064122752
"mode.Trophic.LevelHerbivore",26.4080776897526
"mode.Trophic.LevelOmnivore",8.28192241594773
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",4.42446648072122
"mode.Primary.LifestyleGeneralist",6.29665752383221
"mode.Primary.LifestyleInsessorial",9.46150009672949
"mode.Primary.LifestyleTerrestrial",8.74220974149072
"mean.Latitude.span",71.4902008728115
"mean.Centroid.Latitude",86.2545407814653
"mean.Centroid.Longitude",100
