"","Overall"
"mean.beak.size.pc1",59.38633757235
"mean.Tarsus.Length",45.1539518862347
"mean.Wing.Length",52.0879938175754
"mean.Hand.Wing.Index",64.053280748748
"mean.Tail.Length",80.65183740636
"mean.Mass",55.0292251556665
"mean.Habitat.Density",15.1485297919668
"mean.Migration",10.4856522889924
"mean.Brain.Mass..g.",52.4183313447427
"mean.clutch.size",37.7075339230541
"mean.Maximum.longevity",53.8412318543728
"mean.GenLength",51.2095492310496
"mean.Range.Size",62.4816440370491
"mean.Annualtemp",54.5196097224199
"mean.AnnualPrecipitation",100
"mean.Abundance.estimate.1.1.matched",74.5958131991466
"mode.HabitatDesert",0
"mode.HabitatForest",12.2665033786067
"mode.HabitatGrassland",3.63391484269937
"mode.HabitatHuman Modified",3.46900405329109
"mode.HabitatMarine",1.75412141985443
"mode.HabitatRiverine",0.0988820369564637
"mode.HabitatRock",0.190055500152997
"mode.HabitatShrubland",7.31357134442273
"mode.HabitatWetland",2.51070837605169
"mode.HabitatWoodland",4.81633042981737
"mode.Trophic.LevelHerbivore",5.47503995725099
"mode.Trophic.LevelOmnivore",11.7068012099047
"mode.Trophic.LevelScavenger",0.099370634987949
"mode.Primary.LifestyleAquatic",4.09116900868136
"mode.Primary.LifestyleGeneralist",15.3250304269554
"mode.Primary.LifestyleInsessorial",8.88180850232114
"mode.Primary.LifestyleTerrestrial",6.44148364324411
"mean.Latitude.span",60.1706084558851
"mean.Centroid.Latitude",59.6040172691966
"mean.Centroid.Longitude",85.0414650981879
