"","Estimate","StdErr","t.value","p.value","Q2.5","Q97.5"
"(Intercept)",-0.00114696214688759,0.0252862533370143,-0.0453591179207502,0.963870525021266,-0.0507080186874356,0.0484140943936604
"mean.beak.size.pc1",0.000968965057349562,0.00885318254030584,0.109448218529118,0.912966914750595,-0.0163832727216499,0.018321202836349
"mean.Tarsus.Length",-0.0100184038572365,0.0109519016461754,-0.914763863016888,0.361519352748024,-0.0314841310837403,0.0114473233692674
"mean.Wing.Length",-0.00609917402670197,0.0113775979029226,-0.536068692068583,0.592562059800007,-0.0283992659164303,0.0162009178630263
"mean.Hand.Wing.Index",0.0059179591119474,0.00725983535233308,0.815164370090783,0.416037861772327,-0.00831131817862544,0.0201472364025202
"mean.Tail.Length",0.00631040334049969,0.0080420270396829,0.784678204806,0.433656857656876,-0.0094519696572788,0.0220727763382782
"mean.Mass",0.0313700922815578,0.019319413943018,1.62376003610062,0.106148280092292,-0.0064959590467575,0.0692361436098732
"mean.Habitat.Density",-0.00202225428502793,0.0067322492992818,-0.300383155039085,0.764225875870116,-0.0152174629116203,0.0111729543415644
"mean.Migration",0.00506772414846695,0.00463602740401372,1.09311781549856,0.275778941608989,-0.00401888956339994,0.0141543378603338
"mean.Brain.Mass..g.",-0.00810804430947097,0.0137646035564474,-0.589050333067757,0.556553941443204,-0.0350866672801079,0.0188705786611659
"mean.clutch.size",-0.0027890247485987,0.00579249083926134,-0.481489712455782,0.630743747967955,-0.0141423067935509,0.00856425729635354
"mean.Maximum.longevity",-0.0139714993352135,0.0110110664015229,-1.26885978394255,0.206102625568624,-0.0355531894821985,0.00761019081177146
"mean.GenLength",0.00934227553319156,0.0145918092484001,0.640241067722007,0.52281669691582,-0.0192576705936727,0.0379422216600558
"mean.Range.Size",0.00661136394577182,0.00895649660343551,0.738164065538288,0.461360314181763,-0.0109433693969618,0.0241660972885054
"mean.Annualtemp",0.0119870538840994,0.00567522459830682,2.1121725980106,0.0360284201328046,0.000863613671417997,0.0231104940967807
"mean.AnnualPrecipitation",-0.00265562487749974,0.00567192666167088,-0.46820508019711,0.640195105869813,-0.0137726011343747,0.00846135137937518
"mean.Abundance.estimate.1.1.matched",-0.00180883769898111,0.00560591297140773,-0.322666032849041,0.74731653211607,-0.0127964271229403,0.00917875172497803
"mode.HabitatDesert",-0.012572900963122,0.0291301521835743,-0.431611235117802,0.666532047574609,-0.0696679992429277,0.0445221973166836
"mode.HabitatForest",-0.0113129610335965,0.019410521868082,-0.582826217166221,0.560727774102212,-0.0493575838950372,0.0267316618278443
"mode.HabitatGrassland",-0.000741600875568476,0.0187620900248014,-0.0395265599188664,0.968513666435828,-0.0375152973241792,0.0360320955730422
"mode.HabitatHuman Modified",0.00194734522469502,0.02080136051759,0.0936162431802624,0.925516421699553,-0.0388233213897814,0.0427180118391715
"mode.HabitatMarine",-0.00247748163442398,0.0206661456138485,-0.119881166073068,0.904708792883095,-0.042983127037567,0.038028163768719
"mode.HabitatRiverine",-0.0112531180813299,0.0229838972300412,-0.489608788653191,0.624997139146559,-0.0563015566522106,0.0337953204895508
"mode.HabitatRock",-0.0122435223664414,0.0233267880425571,-0.524869619602341,0.600309099469357,-0.0579640269298533,0.0334769821969705
"mode.HabitatShrubland",-0.0166362481789734,0.0189464962924775,-0.878064625889627,0.38106001592548,-0.0537713809122293,0.0204988845542824
"mode.HabitatWetland",-0.0125428513951442,0.0185410691681194,-0.676490189503803,0.499583605076239,-0.0488833469646583,0.0237976441743698
"mode.HabitatWoodland",-0.0157143248038937,0.0190892711847638,-0.823201925929796,0.411464631763399,-0.0531292963260308,0.0217006467182433
"mode.Primary.LifestyleAquatic",-0.00377987812652647,0.0128179461750671,-0.294889530264913,0.768412541855411,-0.0289030526296579,0.021343296376605
"mode.Primary.LifestyleGeneralist",0.00116859887894461,0.0137867292728485,0.0847625898657519,0.932542793224283,-0.0258533904958384,0.0281905882537276
"mode.Primary.LifestyleInsessorial",0.000369480898247456,0.0117247536778121,0.0315128921596589,0.974894853436979,-0.0226110363102642,0.0233499981067591
"mode.Primary.LifestyleTerrestrial",-0.00564599107364751,0.0119588832011335,-0.472116917498814,0.637405817173841,-0.0290854021478692,0.0177934200005742
"mean.Latitude.span",-0.00376488323756979,0.00834179377030186,-0.451327776883358,0.652287710553791,-0.0201147990273614,0.0125850325522219
"mean.Centroid.Latitude",-0.000522903948792284,0.00558404505707129,-0.0936425017076307,0.925495591033173,-0.011467632260652,0.0104218243630674
"mean.Centroid.Longitude",-0.00173989701173911,0.00425420451730683,-0.408982926105435,0.683030425175727,-0.0100781378656605,0.00659834384218228
"mean.devmode",0.0234964788187165,0.00804838413321942,2.91940325285116,0.0039476117230839,0.0077216459176064,0.0392713117198265
