"","Estimate","StdErr","t.value","p.value","Q2.5","Q97.5"
"(Intercept)",0.0647613061809907,0.0165856776012751,3.90465241986929,0.000132582098859438,0.0322533780824915,0.0972692342794899
"mean.beak.size.pc1",-0.0071727309023854,0.00571846321705607,-1.25431092762681,0.211328762113197,-0.0183809188078153,0.0040354570030445
"mean.Tarsus.Length",-0.00292495533623032,0.00711701505959951,-0.410980630466014,0.681567587588233,-0.0168743048530454,0.0110243941805847
"mean.Wing.Length",-0.00455359244852658,0.00739869636653358,-0.615458754210239,0.539016445151807,-0.0190550373269324,0.00994785242987923
"mean.Hand.Wing.Index",0.00322464546862179,0.00473633882220515,0.6808308251732,0.49683908737754,-0.00605857862290029,0.0125078695601439
"mean.Tail.Length",-0.00225468523187384,0.00518050913040716,-0.435224642041436,0.663912234960128,-0.0124084831274719,0.00789911266372418
"mean.Mass",0.0192089099715811,0.0124608004606048,1.54154703241663,0.124911118349382,-0.00521425893120429,0.0436320788743664
"mean.Habitat.Density",0.0012290316988509,0.00428034651292948,0.287133692363086,0.774334816770389,-0.00716044746649088,0.00961851086419268
"mean.Migration",-0.00110973187169208,0.00295822753986818,-0.375134047917602,0.707995190741803,-0.00690785784983371,0.00468839410644956
"mean.Brain.Mass..g.",0.00462730524548349,0.00882506133776952,0.524336893351612,0.600678764740359,-0.0126698149765448,0.0219244254675117
"mean.clutch.size",0.00386596621496431,0.00372374957101123,1.03819178525329,0.300550586277603,-0.00343258294421769,0.0111645153741463
"mean.Maximum.longevity",-0.00169617756005772,0.00706653065763426,-0.24002974617046,0.810575853976648,-0.0155465776490209,0.0121542225289054
"mean.GenLength",0.00657872264161118,0.00938307948724947,0.70112617617179,0.484114859019772,-0.0118121131533978,0.0249695584366201
"mean.Range.Size",-0.000639664387736453,0.00575427738155269,-0.111163286946701,0.911608689797997,-0.0119180480555797,0.0106387192801068
"mean.Annualtemp",0.00438427072075367,0.00364138699350826,1.20401119918586,0.230140273436491,-0.00275284778652253,0.0115213892280299
"mean.AnnualPrecipitation",0.000931738262892104,0.00364067194310283,0.255924806588866,0.798296346373046,-0.00620397874558945,0.00806745527137366
"mean.Abundance.estimate.1.1.matched",0.000791817911158222,0.00358884871715203,0.220632847345702,0.825624281234372,-0.00624232557445975,0.00782596139677619
"mode.HabitatDesert",-0.00127194324484778,0.0187739713922183,-0.0677503559728969,0.94605832925206,-0.0380689271735957,0.0355250406839002
"mode.HabitatForest",-0.0180305123715633,0.0125820042899938,-1.43303975709996,0.153552634860531,-0.0426912407799512,0.00663021603682451
"mode.HabitatGrassland",-0.0184862930082376,0.0121855836371544,-1.51706258466537,0.130976438284601,-0.0423700369370603,0.00539745092058514
"mode.HabitatHuman Modified",-0.0261296952123294,0.0134558758835254,-1.94187992208824,0.0536869995629657,-0.0525032119440392,0.000243821519380391
"mode.HabitatMarine",-0.00729101401602086,0.0134270994757413,-0.54300737320026,0.587785487945071,-0.0336081289884738,0.019026100956432
"mode.HabitatRiverine",-0.0120088781520503,0.0148331860124067,-0.809595331846165,0.419224216745651,-0.0410819227363673,0.0170641664322668
"mode.HabitatRock",-0.01753556442501,0.0150554544539419,-1.16473165779588,0.245643707094259,-0.0470442551547361,0.011973126304716
"mode.HabitatShrubland",-0.0241534138530912,0.0122863566826654,-1.96587275438363,0.0508260267602315,-0.0482346729511154,-7.21547550669062e-05
"mode.HabitatWetland",-0.00786184844950817,0.0120429306066986,-0.652818546104983,0.514692526102256,-0.0314659924386374,0.0157422955396211
"mode.HabitatWoodland",-0.021631516128334,0.012384673458978,-1.74663596904549,0.0823783072686144,-0.0459054761079308,0.00264244385126291
"mode.Primary.LifestyleAquatic",-0.00648950262406476,0.00831982862311007,-0.780004362834928,0.436395975195154,-0.0227963667253605,0.00981736147723097
"mode.Primary.LifestyleGeneralist",0.0124998911089923,0.00888942463258817,1.40615299928056,0.161374412997465,-0.00492338117088049,0.0299231633888651
"mode.Primary.LifestyleInsessorial",-0.000741843240418822,0.00759072160835557,-0.0977302658026913,0.922253439567538,-0.0156196575927957,0.0141359711119581
"mode.Primary.LifestyleTerrestrial",-0.00215509441921719,0.00775174459188113,-0.278014115877134,0.781315377757904,-0.0173485138193042,0.0130383249808698
"mean.Latitude.span",0.0024280011062649,0.00533885819322256,0.454779096651628,0.649807193210436,-0.00803616095245132,0.0128921631649811
"mean.Centroid.Latitude",-0.000493219556903575,0.00358233302897105,-0.137681101370199,0.890643826075351,-0.00751459229368683,0.00652815317987968
"mean.Centroid.Longitude",-0.00593910019164234,0.002743397931166,-2.16487011387302,0.0316924802993044,-0.0113161601367277,-0.000562040246556982
"mean.devmode",0.00704229942696228,0.00527287353186535,1.3355714648576,0.183348124791885,-0.0032925326954938,0.0173771315494184
