"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.019350615148537,0.0540983971644091,-0.0862994654265584,0.126894394603982
"mean_beak_size_pc1",0.0172708224449322,0.124826243930295,-0.224076699122304,0.265928093246176
"mean_Tarsus_Length",-0.148745034928434,0.134836725975462,-0.413463427187817,0.116226989348878
"mean_Wing_Length",-0.0598107333092463,0.145878445891965,-0.351456540459885,0.224342598154576
"mean_Hand_Wing_Index",0.010342235585308,0.0747148249650111,-0.138428702974561,0.157038339368502
"mean_Tail_Length",0.134094195008969,0.113209353241899,-0.0866907884822103,0.359295176107497
"mean_Mass",-0.0984085102515906,0.115670688948765,-0.326085426292924,0.126810468337526
"mean_Habitat_Density",0.0852871823882972,0.149089483075491,-0.210918099219616,0.373161251252561
"mean_Migration",-0.157376721471363,0.153419138401503,-0.460155675107553,0.140367128700903
"mean_Brain_Mass_g",0.114051284778027,0.135649782487042,-0.156277508386767,0.378161243781163
"mean_clutch_size",0.0431907272061264,0.119129218533075,-0.190493301839017,0.275259308382134
"mean_Maximum_longevity",-0.0577181687256184,0.273119720334042,-0.592369923251406,0.484556721649999
"mean_GenLength",0.075906505744355,0.295970674301514,-0.503492232456797,0.657888145955901
"mean_Range_Size",0.000820873861087044,0.0401598442302737,-0.0773726217258555,0.0797597154014278
"mean_Annualtemp",-0.0145747243218613,0.00831733396145555,-0.0310651017654246,0.00158600314249656
"mean_AnnualPrecipitation",-0.0896298942931577,0.108371735580097,-0.3013896837421,0.120970644236884
"mean_Abundance_estimate_1_1_matched",-0.0278429150836837,0.0269721566272284,-0.0814439285373867,0.0248004092817016
"mean_Latitude_span",0.0225695908410271,0.11477771848853,-0.202550130566874,0.245026466553248
"mean_Centroid_Latitude",-0.0187432167465179,0.0358201081568976,-0.0893396148707874,0.0514231903012876
"mean_Centroid_Longitude",0.000500200890051242,0.000538117228914834,-0.000563625423207908,0.00154774731920328
"mean_devmode",-0.000670219354473685,0.0492873560014672,-0.0967938464883359,0.0944867934765155
