"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.130607662866464,0.0831899889760399,-0.294485090974394,0.0308391354884158
"mean_beak_size_pc1",0.125335463840068,0.183148485183293,-0.233284345772325,0.486581580295815
"mean_Tarsus_Length",-0.00269618304663504,0.192263412494557,-0.380976590683487,0.375359181665597
"mean_Wing_Length",0.330341789968188,0.205602875415235,-0.0705737402269316,0.732042329427574
"mean_Hand_Wing_Index",-0.0545654189749142,0.106677184529323,-0.260654331328658,0.156122150654944
"mean_Tail_Length",-0.254367496003861,0.159131226350342,-0.56870144266608,0.0576200948437899
"mean_Mass",0.276235404314524,0.162512226171698,-0.0438437518880263,0.596188423550577
"mean_Habitat_Density",-0.0800997066383854,0.228998550215319,-0.521582042582427,0.372951153813157
"mean_Migration",-0.159858941603629,0.221165727248265,-0.601398184842722,0.275055316673431
"mean_Brain_Mass_g",-0.560429546303464,0.189675729140726,-0.930052372470519,-0.183742046492948
"mean_clutch_size",0.33774450443229,0.167464623698732,0.010796365763675,0.663404402869309
"mean_Maximum_longevity",-0.751414980617628,0.380640780041481,-1.49440076908237,-0.0084238115997131
"mean_GenLength",0.611026394320813,0.421936699261655,-0.225633370248901,1.42326996645591
"mean_Range_Size",-0.00907981387504629,0.0574702675314681,-0.121182104561309,0.10449979022849
"mean_Annualtemp",0.00317960118132243,0.0120590251829225,-0.0206086470161319,0.0268893563693762
"mean_AnnualPrecipitation",-0.110640580261202,0.160073742232863,-0.426784245390937,0.202965158094966
"mean_Abundance_estimate_1_1_matched",0.0883848733919461,0.0380827092182094,0.0138633133432275,0.161751211211467
"mean_Latitude_span",-0.287275362908997,0.166651660213329,-0.609871682785646,0.0427806800975814
"mean_Centroid_Latitude",0.0147462061565901,0.0502695501446417,-0.0830542307703165,0.112908448791724
"mean_Centroid_Longitude",0.00127713311045867,0.000752649893565071,-0.000190278838575125,0.00277851935549
"mean_devmode",-0.207261846215385,0.0695173287858893,-0.344468779547756,-0.0695764778424266
