"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.133773828760831,0.212814582442602,-0.547715298440276,0.288610764086982
"mean_beak_size_pc1",0.28062459163315,0.481334559276107,-0.683080874592694,1.22021945728305
"mean_Tarsus_Length",0.0322454397940858,0.534395454641684,-1.01232915875551,1.09226578802422
"mean_Wing_Length",-0.878522621506022,0.551573241286945,-1.95146120898442,0.213643032760976
"mean_Hand_Wing_Index",0.0516029519653298,0.291978713267135,-0.514034794573074,0.633275320318085
"mean_Tail_Length",0.846348771738426,0.43039995233218,-0.0113844947260752,1.68407730482113
"mean_Mass",-0.289804641982694,0.438193006018694,-1.14871618163935,0.554595342767564
"mean_Habitat_Density",-0.245216697054349,0.560510203997808,-1.34234037708243,0.845830612526712
"mean_Migration",-0.382973054831574,0.575695271172937,-1.51749669013085,0.743071758859454
"mean_Brain_Mass_g",0.299207141186643,0.509741160700659,-0.716340831865225,1.30364811317706
"mean_clutch_size",-0.0141649577262964,0.446232581887389,-0.891900354239543,0.860338261461207
"mean_Maximum_longevity",0.604364304098382,0.986339430553261,-1.34717766672272,2.49935485051403
"mean_GenLength",-0.650640565664087,1.08867848562191,-2.81206521029791,1.48510697849256
"mean_Range_Size",0.245036345839891,0.149551619040435,-0.0531452582219035,0.539174362621006
"mean_Annualtemp",-0.0299393312377067,0.0312511024207446,-0.0921343165552022,0.0301407533963521
"mean_AnnualPrecipitation",0.42529006378822,0.416755590750367,-0.404462335652261,1.2308541777601
"mean_Abundance_estimate_1_1_matched",0.0206614199525156,0.102436122404404,-0.175666378792618,0.22600006634479
"mean_Latitude_span",-0.50399694817056,0.422884815115882,-1.33675987222838,0.314777425160336
"mean_Centroid_Latitude",-0.117450054328065,0.131026823840184,-0.37865165189409,0.1353568521424
"mean_Centroid_Longitude",-0.00117227700243777,0.00199782705635069,-0.00511340501823115,0.00269249582087329
"mean_devmode",0.0041067527962676,0.194555281365223,-0.376665600784905,0.393286946692012
