"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.0633248331012573,0.069117803357492,-0.199958024836136,0.0705366202681571
"mean_beak_size_pc1",-0.0821878559018917,0.155237108651644,-0.387140401163419,0.216567200996707
"mean_Tarsus_Length",-0.0388488841967978,0.170190074784884,-0.372135343911132,0.295506458094289
"mean_Wing_Length",-0.134356055316367,0.187033547015592,-0.505506997025739,0.237658417156086
"mean_Hand_Wing_Index",0.0486130848874014,0.098214260980269,-0.147700050946519,0.239812436186529
"mean_Tail_Length",0.115113651343289,0.143936232527213,-0.170382633928397,0.395987166595964
"mean_Mass",0.200113505769064,0.147803374599162,-0.0843414792044958,0.490677924586748
"mean_Habitat_Density",-0.118671578760052,0.175204617370841,-0.463325425534714,0.226729514963906
"mean_Migration",-0.144098773416811,0.18043928568508,-0.500159031928104,0.20702350111871
"mean_Brain_Mass_g",0.0609501771841291,0.171420318589111,-0.280970740359889,0.385849749869814
"mean_clutch_size",-0.189700905857877,0.147395143212761,-0.478060159301105,0.101622865631049
"mean_Maximum_longevity",-0.170256417793246,0.327305750853768,-0.805137381581134,0.479510834277758
"mean_GenLength",-0.337638980320557,0.356482074528793,-1.0366956025258,0.359888461330382
"mean_Range_Size",-0.0178678591212337,0.0502607853815331,-0.114682956264357,0.0828686333495946
"mean_Annualtemp",0.00535861827579639,0.0103106354875356,-0.014115931218204,0.0256689703626476
"mean_AnnualPrecipitation",-0.101195718478458,0.134956959433835,-0.364011831792412,0.160994839457917
"mean_Abundance_estimate_1_1_matched",0.000554514902516285,0.0330640104847102,-0.0640883374364207,0.0657219776084733
"mean_Latitude_span",0.174267151347923,0.140955496839742,-0.107247294922186,0.452862559307192
"mean_Centroid_Latitude",0.00636102769776984,0.0433242622318509,-0.0778288430783169,0.0911573309434467
"mean_Centroid_Longitude",-0.00114850351876712,0.000652575219890491,-0.00244824757399649,0.000108174555037499
"mean_devmode",-0.0200036915855736,0.0650234075582318,-0.147049512132738,0.107070841200447
